#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1057517E-05   7.1552846E+06   7.1552846E+06   9.5385932E+06   8.5930094E+03   1.0020978E+06   7.1553611E+06   7.1552846E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-05   7.1552827E+06   7.1552827E+06   9.5381283E+06   8.5927470E+03   1.0020834E+06   7.1553591E+06   7.1552827E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-05   7.1552804E+06   7.1552804E+06   9.5375430E+06   8.5924165E+03   1.0020653E+06   7.1553566E+06   7.1552804E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-05   7.1552774E+06   7.1552774E+06   9.5368061E+06   8.5920005E+03   1.0020426E+06   7.1553534E+06   7.1552774E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-05   7.1552736E+06   7.1552736E+06   9.5358786E+06   8.5914769E+03   1.0020139E+06   7.1553494E+06   7.1552736E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-05   7.1552689E+06   7.1552689E+06   9.5347111E+06   8.5908177E+03   1.0019779E+06   7.1553444E+06   7.1552689E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-05   7.1552630E+06   7.1552630E+06   9.5332414E+06   8.5899879E+03   1.0019325E+06   7.1553380E+06   7.1552630E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-05   7.1552555E+06   7.1552555E+06   9.5313915E+06   8.5889434E+03   1.0018754E+06   7.1553300E+06   7.1552555E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-05   7.1552461E+06   7.1552461E+06   9.5290631E+06   8.5876286E+03   1.0018035E+06   7.1553200E+06   7.1552461E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-05   7.1552342E+06   7.1552342E+06   9.5261326E+06   8.5859737E+03   1.0017131E+06   7.1553073E+06   7.1552342E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-05   7.1552193E+06   7.1552193E+06   9.5224446E+06   8.5838909E+03   1.0015993E+06   7.1552914E+06   7.1552193E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-05   7.1552005E+06   7.1552005E+06   9.5178035E+06   8.5812696E+03   1.0014561E+06   7.1552713E+06   7.1552005E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4020769E-05   7.1551769E+06   7.1551769E+06   9.5119639E+06   8.5779709E+03   1.0012761E+06   7.1552461E+06   7.1551769E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9392116E-05   7.1551472E+06   7.1551472E+06   9.5046170E+06   8.5738202E+03   1.0010496E+06   7.1552143E+06   7.1551472E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5418865E-05   7.1551097E+06   7.1551097E+06   9.4953757E+06   8.5685980E+03   1.0007649E+06   7.1551743E+06   7.1551097E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2180990E-05   7.1550626E+06   7.1550626E+06   9.4837537E+06   8.5620289E+03   1.0004072E+06   7.1551240E+06   7.1550626E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.9768218E-05   7.1550033E+06   7.1550033E+06   9.4691418E+06   8.5537671E+03   9.9995777E+05   7.1550607E+06   7.1550033E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.8281228E-05   7.1549286E+06   7.1549286E+06   9.4507772E+06   8.5433792E+03   9.9939358E+05   7.1549809E+06   7.1549286E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7832982E-05   7.1548346E+06   7.1548346E+06   9.4277059E+06   8.5303222E+03   9.9868579E+05   7.1548806E+06   7.1548346E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8550227E-05   7.1547164E+06   7.1547164E+06   9.3987376E+06   8.5139172E+03   9.9779867E+05   7.1547544E+06   7.1547164E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1057517E-04   7.1545677E+06   7.1545677E+06   9.3623897E+06   8.4933163E+03   9.9668804E+05   7.1545956E+06   7.1545677E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-04   7.1543806E+06   7.1543806E+06   9.3168219E+06   8.4674630E+03   9.9529961E+05   7.1543958E+06   7.1543806E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-04   7.1541453E+06   7.1541453E+06   9.2597574E+06   8.4350447E+03   9.9356706E+05   7.1541446E+06   7.1541453E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-04   7.1538495E+06   7.1538495E+06   9.1883936E+06   8.3944364E+03   9.9141010E+05   7.1538287E+06   7.1538495E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-04   7.1534776E+06   7.1534776E+06   9.0993018E+06   8.3436349E+03   9.8873256E+05   7.1534317E+06   7.1534776E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-04   7.1530105E+06   7.1530105E+06   8.9883202E+06   8.2801854E+03   9.8542108E+05   7.1529329E+06   7.1530105E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-04   7.1524238E+06   7.1524238E+06   8.8504509E+06   8.2011023E+03   9.8134463E+05   7.1523067E+06   7.1524238E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-04   7.1516877E+06   7.1516877E+06   8.6797747E+06   8.1027892E+03   9.7635619E+05   7.1515208E+06   7.1516877E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-04   7.1507646E+06   7.1507646E+06   8.4694123E+06   7.9809698E+03   9.7029757E+05   7.1505356E+06   7.1507646E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-04   7.1496083E+06   7.1496083E+06   8.2115751E+06   7.8306462E+03   9.6300956E+05   7.1493015E+06   7.1496083E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-04   7.1481617E+06   7.1481617E+06   7.8977708E+06   7.6461132E+03   9.5434974E+05   7.1477579E+06   7.1481617E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
