#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1057517E-05   1.1412682E+06   1.1412682E+06   1.5216483E+06   1.0448349E+04   1.7615994E+03   1.1416839E+06   1.1412682E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-05   1.1412680E+06   1.1412680E+06   1.5216370E+06   1.0448299E+04   1.7615675E+03   1.1416836E+06   1.1412680E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-05   1.1412677E+06   1.1412677E+06   1.5216228E+06   1.0448235E+04   1.7615272E+03   1.1416834E+06   1.1412677E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-05   1.1412674E+06   1.1412674E+06   1.5216049E+06   1.0448155E+04   1.7614765E+03   1.1416830E+06   1.1412674E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-05   1.1412670E+06   1.1412670E+06   1.5215824E+06   1.0448054E+04   1.7614127E+03   1.1416826E+06   1.1412670E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-05   1.1412665E+06   1.1412665E+06   1.5215541E+06   1.0447928E+04   1.7613324E+03   1.1416820E+06   1.1412665E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-05   1.1412659E+06   1.1412659E+06   1.5215184E+06   1.0447768E+04   1.7612313E+03   1.1416813E+06   1.1412659E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-05   1.1412651E+06   1.1412651E+06   1.5214734E+06   1.0447567E+04   1.7611040E+03   1.1416804E+06   1.1412651E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-05   1.1412641E+06   1.1412641E+06   1.5214169E+06   1.0447314E+04   1.7609438E+03   1.1416793E+06   1.1412641E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-05   1.1412629E+06   1.1412629E+06   1.5213457E+06   1.0446996E+04   1.7607421E+03   1.1416779E+06   1.1412629E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
