#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1057517E-05   9.0039824E+06   9.0039824E+06   1.2002458E+07   8.5143800E+03   2.1308691E+06   9.0040385E+06   9.0039824E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-05   9.0039800E+06   9.0039800E+06   1.2001716E+07   8.5140468E+03   2.1308365E+06   9.0040359E+06   9.0039800E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-05   9.0039769E+06   9.0039769E+06   1.2000783E+07   8.5136274E+03   2.1307955E+06   9.0040326E+06   9.0039769E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-05   9.0039730E+06   9.0039730E+06   1.1999607E+07   8.5130994E+03   2.1307438E+06   9.0040285E+06   9.0039730E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-05   9.0039680E+06   9.0039680E+06   1.1998128E+07   8.5124348E+03   2.1306787E+06   9.0040232E+06   9.0039680E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-05   9.0039618E+06   9.0039618E+06   1.1996266E+07   8.5115981E+03   2.1305969E+06   9.0040167E+06   9.0039618E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-05   9.0039540E+06   9.0039540E+06   1.1993922E+07   8.5105450E+03   2.1304938E+06   9.0040084E+06   9.0039540E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-05   9.0039442E+06   9.0039442E+06   1.1990972E+07   8.5092194E+03   2.1303642E+06   9.0039980E+06   9.0039442E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-05   9.0039318E+06   9.0039318E+06   1.1987258E+07   8.5075509E+03   2.1302010E+06   9.0039849E+06   9.0039318E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-05   9.0039163E+06   9.0039163E+06   1.1982585E+07   8.5054510E+03   2.1299957E+06   9.0039684E+06   9.0039163E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-05   9.0038967E+06   9.0038967E+06   1.1976705E+07   8.5028081E+03   2.1297374E+06   9.0039476E+06   9.0038967E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-05   9.0038720E+06   9.0038720E+06   1.1969305E+07   8.4994823E+03   2.1294125E+06   9.0039215E+06   9.0038720E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4020769E-05   9.0038410E+06   9.0038410E+06   1.1959996E+07   8.4952975E+03   2.1290039E+06   9.0038886E+06   9.0038410E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9392116E-05   9.0038019E+06   9.0038019E+06   1.1948287E+07   8.4900325E+03   2.1284903E+06   9.0038472E+06   9.0038019E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5418865E-05   9.0037527E+06   9.0037527E+06   1.1933561E+07   8.4834095E+03   2.1278448E+06   9.0037950E+06   9.0037527E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2180990E-05   9.0036907E+06   9.0036907E+06   1.1915047E+07   8.4750802E+03   2.1270339E+06   9.0037294E+06   9.0036907E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.9768218E-05   9.0036128E+06   9.0036128E+06   1.1891778E+07   8.4646075E+03   2.1260159E+06   9.0036468E+06   9.0036128E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.8281228E-05   9.0035148E+06   9.0035148E+06   1.1862547E+07   8.4514443E+03   2.1247388E+06   9.0035429E+06   9.0035148E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7832982E-05   9.0033914E+06   9.0033914E+06   1.1825844E+07   8.4349063E+03   2.1231380E+06   9.0034122E+06   9.0033914E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8550227E-05   9.0032361E+06   9.0032361E+06   1.1779791E+07   8.4141391E+03   2.1211339E+06   9.0032476E+06   9.0032361E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1057517E-04   9.0030408E+06   9.0030408E+06   1.1722059E+07   8.3880783E+03   2.1186284E+06   9.0030407E+06   9.0030408E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-04   9.0027952E+06   9.0027952E+06   1.1649763E+07   8.3554019E+03   2.1155018E+06   9.0027804E+06   9.0027952E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-04   9.0024863E+06   9.0024863E+06   1.1559354E+07   8.3144731E+03   2.1116089E+06   9.0024532E+06   9.0024863E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-04   9.0020981E+06   9.0020981E+06   1.1446492E+07   8.2632753E+03   2.1067762E+06   9.0020418E+06   9.0020981E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-04   9.0016104E+06   9.0016104E+06   1.1305907E+07   8.1993384E+03   2.1007986E+06   9.0015250E+06   9.0016104E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-04   9.0009978E+06   9.0009978E+06   1.1131276E+07   8.1196593E+03   2.0934392E+06   9.0008760E+06   9.0009978E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-04   9.0002290E+06   9.0002290E+06   1.0915109E+07   8.0206237E+03   2.0844318E+06   9.0000614E+06   9.0002290E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-04   8.9992648E+06   8.9992648E+06   1.0648710E+07   7.8979377E+03   2.0734896E+06   8.9990399E+06   8.9992648E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-04   8.9980568E+06   8.9980568E+06   1.0322236E+07   7.7465894E+03   2.0603233E+06   8.9977601E+06   8.9980568E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-04   8.9965452E+06   8.9965452E+06   9.9249705E+06   7.5608683E+03   2.0446729E+06   8.9961587E+06   8.9965452E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-04   8.9946562E+06   8.9946562E+06   9.4458952E+06   7.3344854E+03   2.0263588E+06   8.9941579E+06   8.9946562E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-04   8.9923001E+06   8.9923001E+06   8.8747472E+06   7.0608585E+03   2.0053557E+06   8.9916624E+06   8.9923001E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4020769E-04   8.9893677E+06   8.9893677E+06   8.2037190E+06   6.7336407E+03   1.9818909E+06   8.9885572E+06   8.9893677E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9392116E-04   8.9857277E+06   8.9857277E+06   7.4299813E+06   6.3475889E+03   1.9565559E+06   8.9847035E+06   8.9857277E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5418865E-04   8.9812237E+06   8.9812237E+06   6.5590819E+06   5.8998585E+03   1.9303995E+06   8.9799364E+06   8.9812237E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2180990E-04   8.9756712E+06   8.9756712E+06   5.6089916E+06   5.3917522E+03   1.9049369E+06   8.9740619E+06   8.9756712E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.9768218E-04   8.9688554E+06   8.9688554E+06   4.6139903E+06   4.8308070E+03   1.8819576E+06   8.9668550E+06   8.9688554E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.8281228E-04   8.9605288E+06   8.9605288E+06   3.6266699E+06   4.2328128E+03   1.8629774E+06   8.9580574E+06   8.9605288E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7832982E-04   8.9504096E+06   8.9504096E+06   2.7152098E+06   3.6229138E+03   1.8482104E+06   8.9473775E+06   8.9504096E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8550227E-04   8.9381786E+06   8.9381786E+06   1.9524530E+06   3.0344410E+03   1.8351561E+06   8.9344878E+06   8.9381786E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1057517E-03   8.9234744E+06   8.9234744E+06   1.3947226E+06   2.5039152E+03   1.8174471E+06   8.9190228E+06   8.9234744E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-03   8.9058855E+06   8.9058855E+06   1.0540468E+06   2.0614944E+03   1.7854415E+06   8.9005729E+06   8.9058855E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-03   8.8849404E+06   8.8849404E+06   8.7838721E+05   1.7189061E+03   1.7304536E+06   8.8786766E+06   8.8849404E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-03   8.8600996E+06   8.8600996E+06   7.6465719E+05   1.4615327E+03   1.6526646E+06   8.8528138E+06   8.8600996E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-03   8.8307583E+06   8.8307583E+06   6.2034853E+05   1.2544073E+03   1.5668994E+06   8.8224072E+06   8.8307583E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-03   8.7962649E+06   8.7962649E+06   4.4087537E+05   1.0656903E+03   1.4944277E+06   8.7868365E+06   8.7962649E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-03   8.7559435E+06   8.7559435E+06   3.0822999E+05   8.9122570E+02   1.4382368E+06   8.7454531E+06   8.7559435E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-03   8.7090962E+06   8.7090962E+06   2.6419955E+05   7.4859007E+02   1.3733063E+06   8.6975734E+06   8.7090962E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-03   8.6549759E+06   8.6549759E+06   2.2983457E+05   6.4028303E+02   1.2883969E+06   8.6424464E+06   8.6549759E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-03   8.5927715E+06   8.5927715E+06   1.6252370E+05   5.4627430E+02   1.2129635E+06   8.5792461E+06   8.5927715E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-03   8.5216297E+06   8.5216297E+06   1.3177974E+05   4.6271738E+02   1.1434303E+06   8.5071072E+06   8.5216297E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-03   8.4406478E+06   8.4406478E+06   1.0492530E+05   3.9428306E+02   1.0572841E+06   8.4251294E+06   8.4406478E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4020769E-03   8.3488584E+06   8.3488584E+06   7.5830401E+04   3.3228240E+02   9.8464781E+05   8.3323606E+06   8.3488584E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
