#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1057517E-05   7.7306769E+06   7.7306769E+06   1.0305479E+07   8.5539895E+03   1.2903619E+06   7.7307462E+06   7.7306769E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-05   7.7306749E+06   7.7306749E+06   1.0304935E+07   8.5537057E+03   1.2903431E+06   7.7307440E+06   7.7306749E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-05   7.7306723E+06   7.7306723E+06   1.0304251E+07   8.5533483E+03   1.2903194E+06   7.7307413E+06   7.7306723E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-05   7.7306690E+06   7.7306690E+06   1.0303389E+07   8.5528985E+03   1.2902897E+06   7.7307378E+06   7.7306690E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-05   7.7306649E+06   7.7306649E+06   1.0302304E+07   8.5523322E+03   1.2902522E+06   7.7307334E+06   7.7306649E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-05   7.7306597E+06   7.7306597E+06   1.0300938E+07   8.5516194E+03   1.2902051E+06   7.7307279E+06   7.7306597E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-05   7.7306532E+06   7.7306532E+06   1.0299219E+07   8.5507220E+03   1.2901457E+06   7.7307210E+06   7.7306532E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-05   7.7306450E+06   7.7306450E+06   1.0297056E+07   8.5495925E+03   1.2900710E+06   7.7307123E+06   7.7306450E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-05   7.7306347E+06   7.7306347E+06   1.0294333E+07   8.5481708E+03   1.2899770E+06   7.7307013E+06   7.7306347E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-05   7.7306217E+06   7.7306217E+06   1.0290905E+07   8.5463813E+03   1.2898587E+06   7.7306874E+06   7.7306217E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-05   7.7306054E+06   7.7306054E+06   1.0286592E+07   8.5441291E+03   1.2897099E+06   7.7306700E+06   7.7306054E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-05   7.7305848E+06   7.7305848E+06   1.0281164E+07   8.5412948E+03   1.2895227E+06   7.7306481E+06   7.7305848E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4020769E-05   7.7305589E+06   7.7305589E+06   1.0274335E+07   8.5377281E+03   1.2892872E+06   7.7306205E+06   7.7305589E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9392116E-05   7.7305263E+06   7.7305263E+06   1.0265744E+07   8.5332403E+03   1.2889912E+06   7.7305858E+06   7.7305263E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5418865E-05   7.7304852E+06   7.7304852E+06   1.0254938E+07   8.5275944E+03   1.2886190E+06   7.7305420E+06   7.7304852E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2180990E-05   7.7304335E+06   7.7304335E+06   1.0241350E+07   8.5204927E+03   1.2881513E+06   7.7304870E+06   7.7304335E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.9768218E-05   7.7303685E+06   7.7303685E+06   1.0224267E+07   8.5115619E+03   1.2875640E+06   7.7304177E+06   7.7303685E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.8281228E-05   7.7302866E+06   7.7302866E+06   1.0202801E+07   8.5003340E+03   1.2868268E+06   7.7303306E+06   7.7302866E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7832982E-05   7.7301837E+06   7.7301837E+06   1.0175837E+07   8.4862232E+03   1.2859022E+06   7.7302209E+06   7.7301837E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8550227E-05   7.7300541E+06   7.7300541E+06   1.0141989E+07   8.4684971E+03   1.2847437E+06   7.7300828E+06   7.7300541E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1057517E-04   7.7298910E+06   7.7298910E+06   1.0099530E+07   8.4462420E+03   1.2832941E+06   7.7299092E+06   7.7298910E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-04   7.7296860E+06   7.7296860E+06   1.0046320E+07   8.4183203E+03   1.2814828E+06   7.7296908E+06   7.7296860E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-04   7.7294281E+06   7.7294281E+06   9.9797133E+06   8.3833205E+03   1.2792242E+06   7.7294162E+06   7.7294281E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-04   7.7291039E+06   7.7291039E+06   9.8964624E+06   8.3394973E+03   1.2764148E+06   7.7290709E+06   7.7291039E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-04   7.7286964E+06   7.7286964E+06   9.7926024E+06   8.2847037E+03   1.2729313E+06   7.7286370E+06   7.7286964E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-04   7.7281846E+06   7.7281846E+06   9.6633376E+06   8.2163150E+03   1.2686292E+06   7.7280920E+06   7.7281846E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-04   7.7275419E+06   7.7275419E+06   9.5029331E+06   8.1311491E+03   1.2633427E+06   7.7274077E+06   7.7275419E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-04   7.7267356E+06   7.7267356E+06   9.3046366E+06   8.0253891E+03   1.2568883E+06   7.7265492E+06   7.7267356E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-04   7.7257249E+06   7.7257249E+06   9.0606632E+06   7.8945219E+03   1.2490720E+06   7.7254731E+06   7.7257249E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-04   7.7244592E+06   7.7244592E+06   8.7622983E+06   7.7333124E+03   1.2397044E+06   7.7241256E+06   7.7244592E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-04   7.7228763E+06   7.7228763E+06   8.4001994E+06   7.5358478E+03   1.2286263E+06   7.7224408E+06   7.7228763E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-04   7.7208999E+06   7.7208999E+06   7.9650069E+06   7.2956993E+03   1.2157478E+06   7.7203374E+06   7.7208999E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4020769E-04   7.7184371E+06   7.7184371E+06   7.4484080E+06   7.0062694E+03   1.2011037E+06   7.7177170E+06   7.7184371E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9392116E-04   7.7153755E+06   7.7153755E+06   6.8448105E+06   6.6614116E+03   1.1849240E+06   7.7144606E+06   7.7153755E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5418865E-04   7.7115808E+06   7.7115808E+06   6.1537512E+06   6.2564166E+03   1.1677066E+06   7.7104257E+06   7.7115808E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2180990E-04   7.7068934E+06   7.7068934E+06   5.3830318E+06   5.7894422E+03   1.1502667E+06   7.7054444E+06   7.7068934E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.9768218E-04   7.7011269E+06   7.7011269E+06   4.5522576E+06   5.2633817E+03   1.1337044E+06   7.6993204E+06   7.7011269E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.8281228E-04   7.6940655E+06   7.6940655E+06   3.6958660E+06   4.6879856E+03   1.1192016E+06   7.6918282E+06   7.6940655E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7832982E-04   7.6854633E+06   7.6854633E+06   2.8638588E+06   4.0817120E+03   1.1075432E+06   7.6827123E+06   7.6854633E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8550227E-04   7.6750422E+06   7.6750422E+06   2.1175239E+06   3.4723052E+03   1.0983091E+06   7.6716871E+06   7.6750422E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1057517E-03   7.6624901E+06   7.6624901E+06   1.5172613E+06   2.8946386E+03   1.0889034E+06   7.6584362E+06   7.6624901E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-03   7.6474559E+06   7.6474559E+06   1.1017991E+06   2.3843688E+03   1.0740498E+06   7.6426101E+06   7.6474559E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
