#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1057517E-05   8.9668990E+05   8.9668990E+05   1.1955609E+06   1.0552438E+04   7.5493563E+02   8.9716883E+05   8.9668990E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-05   8.9668975E+05   8.9668975E+05   1.1955540E+06   1.0552397E+04   7.5492169E+02   8.9716867E+05   8.9668975E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-05   8.9668957E+05   8.9668957E+05   1.1955454E+06   1.0552347E+04   7.5490413E+02   8.9716846E+05   8.9668957E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-05   8.9668935E+05   8.9668935E+05   1.1955346E+06   1.0552283E+04   7.5488203E+02   8.9716820E+05   8.9668935E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-05   8.9668906E+05   8.9668906E+05   1.1955210E+06   1.0552203E+04   7.5485421E+02   8.9716788E+05   8.9668906E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-05   8.9668870E+05   8.9668870E+05   1.1955038E+06   1.0552102E+04   7.5481919E+02   8.9716747E+05   8.9668870E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-05   8.9668825E+05   8.9668825E+05   1.1954822E+06   1.0551976E+04   7.5477510E+02   8.9716696E+05   8.9668825E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-05   8.9668768E+05   8.9668768E+05   1.1954550E+06   1.0551816E+04   7.5471960E+02   8.9716631E+05   8.9668768E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-05   8.9668696E+05   8.9668696E+05   1.1954207E+06   1.0551615E+04   7.5464972E+02   8.9716550E+05   8.9668696E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-05   8.9668606E+05   8.9668606E+05   1.1953776E+06   1.0551362E+04   7.5456177E+02   8.9716447E+05   8.9668606E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-05   8.9668492E+05   8.9668492E+05   1.1953233E+06   1.0551043E+04   7.5445104E+02   8.9716318E+05   8.9668492E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-05   8.9668349E+05   8.9668349E+05   1.1952549E+06   1.0550642E+04   7.5431167E+02   8.9716156E+05   8.9668349E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4020769E-05   8.9668168E+05   8.9668168E+05   1.1951689E+06   1.0550137E+04   7.5413622E+02   8.9715952E+05   8.9668168E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9392116E-05   8.9667941E+05   8.9667941E+05   1.1950606E+06   1.0549501E+04   7.5391538E+02   8.9715695E+05   8.9667941E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5418865E-05   8.9667655E+05   8.9667655E+05   1.1949243E+06   1.0548700E+04   7.5363741E+02   8.9715371E+05   8.9667655E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2180990E-05   8.9667296E+05   8.9667296E+05   1.1947526E+06   1.0547693E+04   7.5328756E+02   8.9714963E+05   8.9667296E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.9768218E-05   8.9666843E+05   8.9666843E+05   1.1945366E+06   1.0546424E+04   7.5284725E+02   8.9714450E+05   8.9666843E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.8281228E-05   8.9666273E+05   8.9666273E+05   1.1942647E+06   1.0544828E+04   7.5229315E+02   8.9713804E+05   8.9666273E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7832982E-05   8.9665555E+05   8.9665555E+05   1.1939225E+06   1.0542818E+04   7.5159592E+02   8.9712990E+05   8.9665555E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8550227E-05   8.9664651E+05   8.9664651E+05   1.1934918E+06   1.0540289E+04   7.5071869E+02   8.9711966E+05   8.9664651E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1057517E-04   8.9663514E+05   8.9663514E+05   1.1929497E+06   1.0537106E+04   7.4961517E+02   8.9710678E+05   8.9663514E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2406739E-04   8.9662083E+05   8.9662083E+05   1.1922677E+06   1.0533100E+04   7.4822727E+02   8.9709056E+05   8.9662083E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3920590E-04   8.9660281E+05   8.9660281E+05   1.1914095E+06   1.0528059E+04   7.4648213E+02   8.9707014E+05   8.9660281E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5619158E-04   8.9658013E+05   8.9658013E+05   1.1903300E+06   1.0521716E+04   7.4428849E+02   8.9704445E+05   8.9658013E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7524984E-04   8.9655159E+05   8.9655159E+05   1.1889722E+06   1.0513736E+04   7.4153220E+02   8.9701211E+05   8.9655159E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9663355E-04   8.9651567E+05   8.9651567E+05   1.1872648E+06   1.0503699E+04   7.3807068E+02   8.9697142E+05   8.9651567E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2062648E-04   8.9647048E+05   8.9647048E+05   1.1851186E+06   1.0491077E+04   7.3372622E+02   8.9692023E+05   8.9647048E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4754698E-04   8.9641362E+05   8.9641362E+05   1.1824216E+06   1.0475209E+04   7.2827798E+02   8.9685582E+05   8.9641362E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7775228E-04   8.9634208E+05   8.9634208E+05   1.1790343E+06   1.0455267E+04   7.2145241E+02   8.9677482E+05   8.9634208E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1164318E-04   8.9625212E+05   8.9625212E+05   1.1747825E+06   1.0430217E+04   7.1291220E+02   8.9667295E+05   8.9625212E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4966940E-04   8.9613900E+05   8.9613900E+05   1.1694497E+06   1.0398768E+04   7.0224383E+02   8.9654490E+05   8.9613900E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9233552E-04   8.9599680E+05   8.9599680E+05   1.1627676E+06   1.0359313E+04   6.8894411E+02   8.9638398E+05   8.9599680E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
