#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   8.7009337E+06   8.7009337E+06   1.1598842E+07   1.0924706E+04   1.4546043E+06   8.7010217E+06   8.7009337E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   8.7009311E+06   8.7009311E+06   1.1598217E+07   1.0924335E+04   1.4545821E+06   8.7010189E+06   8.7009311E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   8.7009278E+06   8.7009278E+06   1.1597429E+07   1.0923869E+04   1.4545542E+06   8.7010154E+06   8.7009278E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   8.7009236E+06   8.7009236E+06   1.1596438E+07   1.0923282E+04   1.4545190E+06   8.7010110E+06   8.7009236E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   8.7009184E+06   8.7009184E+06   1.1595190E+07   1.0922543E+04   1.4544748E+06   8.7010054E+06   8.7009184E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   8.7009118E+06   8.7009118E+06   1.1593619E+07   1.0921612E+04   1.4544191E+06   8.7009984E+06   8.7009118E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   8.7009035E+06   8.7009035E+06   1.1591642E+07   1.0920441E+04   1.4543490E+06   8.7009896E+06   8.7009035E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   8.7008931E+06   8.7008931E+06   1.1589154E+07   1.0918967E+04   1.4542608E+06   8.7009784E+06   8.7008931E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   8.7008800E+06   8.7008800E+06   1.1586021E+07   1.0917112E+04   1.4541497E+06   8.7009645E+06   8.7008800E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   8.7008635E+06   8.7008635E+06   1.1582079E+07   1.0914777E+04   1.4540100E+06   8.7009469E+06   8.7008635E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   8.7008427E+06   8.7008427E+06   1.1577118E+07   1.0911838E+04   1.4538343E+06   8.7009247E+06   8.7008427E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   8.7008166E+06   8.7008166E+06   1.1570875E+07   1.0908139E+04   1.4536132E+06   8.7008968E+06   8.7008166E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   8.7007836E+06   8.7007836E+06   1.1563021E+07   1.0903485E+04   1.4533351E+06   8.7008617E+06   8.7007836E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   8.7007422E+06   8.7007422E+06   1.1553140E+07   1.0897628E+04   1.4529854E+06   8.7008175E+06   8.7007422E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   8.7006900E+06   8.7006900E+06   1.1540712E+07   1.0890261E+04   1.4525458E+06   8.7007619E+06   8.7006900E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
