#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.2557217E+07   1.2557217E+07   1.6737847E+07   1.1039382E+04   5.0312249E+06   1.2557265E+07   1.2557217E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.2557213E+07   1.2557213E+07   1.6736519E+07   1.1038822E+04   5.0311293E+06   1.2557261E+07   1.2557213E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.2557207E+07   1.2557207E+07   1.6734847E+07   1.1038118E+04   5.0310088E+06   1.2557256E+07   1.2557207E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.2557201E+07   1.2557201E+07   1.6732743E+07   1.1037231E+04   5.0308573E+06   1.2557249E+07   1.2557201E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.2557193E+07   1.2557193E+07   1.6730095E+07   1.1036115E+04   5.0306666E+06   1.2557241E+07   1.2557193E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.2557183E+07   1.2557183E+07   1.6726761E+07   1.1034710E+04   5.0304265E+06   1.2557230E+07   1.2557183E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.2557170E+07   1.2557170E+07   1.6722564E+07   1.1032941E+04   5.0301244E+06   1.2557216E+07   1.2557170E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.2557154E+07   1.2557154E+07   1.6717283E+07   1.1030715E+04   5.0297442E+06   1.2557199E+07   1.2557154E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.2557133E+07   1.2557133E+07   1.6710637E+07   1.1027913E+04   5.0292658E+06   1.2557178E+07   1.2557133E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.2557108E+07   1.2557108E+07   1.6702273E+07   1.1024387E+04   5.0286639E+06   1.2557151E+07   1.2557108E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.2557076E+07   1.2557076E+07   1.6691749E+07   1.1019950E+04   5.0279069E+06   1.2557117E+07   1.2557076E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.2557035E+07   1.2557035E+07   1.6678509E+07   1.1014367E+04   5.0269549E+06   1.2557074E+07   1.2557035E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.2556984E+07   1.2556984E+07   1.6661855E+07   1.1007342E+04   5.0257581E+06   1.2557021E+07   1.2556984E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.2556920E+07   1.2556920E+07   1.6640912E+07   1.0998507E+04   5.0242539E+06   1.2556953E+07   1.2556920E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.2556839E+07   1.2556839E+07   1.6614581E+07   1.0987395E+04   5.0223644E+06   1.2556868E+07   1.2556839E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.2556737E+07   1.2556737E+07   1.6581489E+07   1.0973423E+04   5.0199921E+06   1.2556761E+07   1.2556737E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.2556610E+07   1.2556610E+07   1.6539918E+07   1.0955864E+04   5.0170157E+06   1.2556626E+07   1.2556610E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.2556448E+07   1.2556448E+07   1.6487724E+07   1.0933803E+04   5.0132848E+06   1.2556456E+07   1.2556448E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.2556246E+07   1.2556246E+07   1.6422237E+07   1.0906102E+04   5.0086134E+06   1.2556243E+07   1.2556246E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.2555991E+07   1.2555991E+07   1.6340147E+07   1.0871342E+04   5.0027726E+06   1.2555975E+07   1.2555991E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.2555671E+07   1.2555671E+07   1.6237356E+07   1.0827762E+04   4.9954828E+06   1.2555637E+07   1.2555671E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.2555268E+07   1.2555268E+07   1.6108825E+07   1.0773182E+04   4.9864050E+06   1.2555212E+07   1.2555268E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.2554761E+07   1.2554761E+07   1.5948392E+07   1.0704917E+04   4.9751327E+06   1.2554679E+07   1.2554761E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.2554124E+07   1.2554124E+07   1.5748582E+07   1.0619680E+04   4.9611859E+06   1.2554008E+07   1.2554124E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.2553325E+07   1.2553325E+07   1.5500431E+07   1.0513480E+04   4.9440087E+06   1.2553166E+07   1.2553325E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.2552322E+07   1.2552322E+07   1.5193334E+07   1.0381516E+04   4.9229751E+06   1.2552110E+07   1.2552322E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.2551064E+07   1.2551064E+07   1.4814992E+07   1.0218093E+04   4.8974080E+06   1.2550784E+07   1.2551064E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.2549488E+07   1.2549488E+07   1.4351513E+07   1.0016579E+04   4.8666207E+06   1.2549124E+07   1.2549488E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.2547515E+07   1.2547515E+07   1.3787815E+07   9.7694323E+03   4.8299891E+06   1.2547046E+07   1.2547515E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.2545050E+07   1.2545050E+07   1.3108463E+07   9.4683843E+03   4.7870693E+06   1.2544449E+07   1.2545050E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.2541975E+07   1.2541975E+07   1.2299198E+07   9.1048303E+03   4.7377699E+06   1.2541211E+07   1.2541975E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
