#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   5.8913592E+06   5.8913592E+06   7.8540548E+06   1.1258625E+04   4.0409562E+05   5.8914994E+06   5.8913592E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   5.8913576E+06   5.8913576E+06   7.8537702E+06   1.1258372E+04   4.0408977E+05   5.8914976E+06   5.8913576E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   5.8913555E+06   5.8913555E+06   7.8534119E+06   1.1258054E+04   4.0408242E+05   5.8914954E+06   5.8913555E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   5.8913529E+06   5.8913529E+06   7.8529609E+06   1.1257654E+04   4.0407316E+05   5.8914926E+06   5.8913529E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   5.8913496E+06   5.8913496E+06   7.8523931E+06   1.1257149E+04   4.0406150E+05   5.8914890E+06   5.8913496E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   5.8913455E+06   5.8913455E+06   7.8516783E+06   1.1256515E+04   4.0404683E+05   5.8914846E+06   5.8913455E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   5.8913403E+06   5.8913403E+06   7.8507786E+06   1.1255716E+04   4.0402836E+05   5.8914790E+06   5.8913403E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   5.8913338E+06   5.8913338E+06   7.8496461E+06   1.1254711E+04   4.0400511E+05   5.8914719E+06   5.8913338E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   5.8913256E+06   5.8913256E+06   7.8482205E+06   1.1253445E+04   4.0397585E+05   5.8914630E+06   5.8913256E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   5.8913153E+06   5.8913153E+06   7.8464262E+06   1.1251852E+04   4.0393903E+05   5.8914519E+06   5.8913153E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   5.8913022E+06   5.8913022E+06   7.8441679E+06   1.1249846E+04   4.0389270E+05   5.8914378E+06   5.8913022E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   5.8912859E+06   5.8912859E+06   7.8413256E+06   1.1247322E+04   4.0383439E+05   5.8914201E+06   5.8912859E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   5.8912652E+06   5.8912652E+06   7.8377489E+06   1.1244146E+04   4.0376104E+05   5.8913978E+06   5.8912652E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   5.8912393E+06   5.8912393E+06   7.8332483E+06   1.1240148E+04   4.0366877E+05   5.8913697E+06   5.8912393E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   5.8912066E+06   5.8912066E+06   7.8275858E+06   1.1235118E+04   4.0355274E+05   5.8913343E+06   5.8912066E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   5.8911654E+06   5.8911654E+06   7.8204627E+06   1.1228788E+04   4.0340685E+05   5.8912899E+06   5.8911654E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   5.8911136E+06   5.8911136E+06   7.8115040E+06   1.1220826E+04   4.0322349E+05   5.8912339E+06   5.8911136E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   5.8910485E+06   5.8910485E+06   7.8002397E+06   1.1210811E+04   4.0299314E+05   5.8911634E+06   5.8910485E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   5.8909664E+06   5.8909664E+06   7.7860807E+06   1.1198218E+04   4.0270390E+05   5.8910747E+06   5.8909664E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   5.8908632E+06   5.8908632E+06   7.7682904E+06   1.1182387E+04   4.0234098E+05   5.8909631E+06   5.8908632E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   5.8907333E+06   5.8907333E+06   7.7459489E+06   1.1162494E+04   4.0188599E+05   5.8908227E+06   5.8907333E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   5.8905699E+06   5.8905699E+06   7.7179097E+06   1.1137507E+04   4.0131620E+05   5.8906461E+06   5.8905699E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   5.8903643E+06   5.8903643E+06   7.6827481E+06   1.1106142E+04   4.0060361E+05   5.8904239E+06   5.8903643E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   5.8901058E+06   5.8901058E+06   7.6386996E+06   1.1066799E+04   3.9971399E+05   5.8901444E+06   5.8901058E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   5.8897808E+06   5.8897808E+06   7.5835886E+06   1.1017497E+04   3.9860576E+05   5.8897931E+06   5.8897808E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   5.8893723E+06   5.8893723E+06   7.5147480E+06   1.0955788E+04   3.9722901E+05   5.8893516E+06   5.8893723E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   5.8888591E+06   5.8888591E+06   7.4289320E+06   1.0878666E+04   3.9552463E+05   5.8887970E+06   5.8888591E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   5.8882147E+06   5.8882147E+06   7.3222290E+06   1.0782464E+04   3.9342398E+05   5.8881007E+06   5.8882147E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   5.8874061E+06   5.8874061E+06   7.1899845E+06   1.0662746E+04   3.9084940E+05   5.8872271E+06   5.8874061E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   5.8863923E+06   5.8863923E+06   7.0267552E+06   1.0514213E+04   3.8771639E+05   5.8861319E+06   5.8863923E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   5.8851224E+06   5.8851224E+06   6.8263233E+06   1.0330627E+04   3.8393836E+05   5.8847605E+06   5.8851224E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   5.8835340E+06   5.8835340E+06   6.5818214E+06   1.0104798E+04   3.7943524E+05   5.8830455E+06   5.8835340E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   5.8815501E+06   5.8815501E+06   6.2860367E+06   9.8286802E+03   3.7414753E+05   5.8809044E+06   5.8815501E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   5.8790771E+06   5.8790771E+06   5.9319891E+06   9.4936382E+03   3.6805734E+05   5.8782368E+06   5.8790771E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   5.8760019E+06   5.8760019E+06   5.5138988E+06   9.0909968E+03   3.6121697E+05   5.8749214E+06   5.8760019E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   5.8721887E+06   5.8721887E+06   5.0286633E+06   8.6129776E+03   3.5378316E+05   5.8708138E+06   5.8721887E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   5.8674771E+06   5.8674771E+06   4.4779162E+06   8.0541544E+03   3.4604959E+05   5.8657432E+06   5.8674771E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
