#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   5.3082728E+05   5.3082728E+05   7.0776233E+05   1.3129772E+04   1.1655915E+02   5.3162344E+05   5.3082728E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   5.3082721E+05   5.3082721E+05   7.0776032E+05   1.3129746E+04   1.1655750E+02   5.3162335E+05   5.3082721E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   5.3082711E+05   5.3082711E+05   7.0775779E+05   1.3129713E+04   1.1655542E+02   5.3162324E+05   5.3082711E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   5.3082699E+05   5.3082699E+05   7.0775461E+05   1.3129671E+04   1.1655280E+02   5.3162311E+05   5.3082699E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   5.3082685E+05   5.3082685E+05   7.0775060E+05   1.3129619E+04   1.1654950E+02   5.3162294E+05   5.3082685E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   5.3082666E+05   5.3082666E+05   7.0774556E+05   1.3129554E+04   1.1654534E+02   5.3162272E+05   5.3082666E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   5.3082643E+05   5.3082643E+05   7.0773921E+05   1.3129472E+04   1.1654011E+02   5.3162245E+05   5.3082643E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   5.3082613E+05   5.3082613E+05   7.0773121E+05   1.3129368E+04   1.1653353E+02   5.3162211E+05   5.3082613E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   5.3082576E+05   5.3082576E+05   7.0772114E+05   1.3129237E+04   1.1652524E+02   5.3162168E+05   5.3082576E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   5.3082529E+05   5.3082529E+05   7.0770847E+05   1.3129073E+04   1.1651480E+02   5.3162113E+05   5.3082529E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
