#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.8967700E+07   1.8967700E+07   2.5277824E+07   1.2620500E+04   2.6468715E+07   1.8967708E+07   1.8967700E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.8967693E+07   1.8967693E+07   2.5274594E+07   1.2619462E+04   2.6467683E+07   1.8967702E+07   1.8967693E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.8967685E+07   1.8967685E+07   2.5270529E+07   1.2618156E+04   2.6466384E+07   1.8967693E+07   1.8967685E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.8967674E+07   1.8967674E+07   2.5265412E+07   1.2616511E+04   2.6464749E+07   1.8967682E+07   1.8967674E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.8967661E+07   1.8967661E+07   2.5258972E+07   1.2614441E+04   2.6462691E+07   1.8967668E+07   1.8967661E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.8967644E+07   1.8967644E+07   2.5250866E+07   1.2611835E+04   2.6460101E+07   1.8967650E+07   1.8967644E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.8967623E+07   1.8967623E+07   2.5240664E+07   1.2608555E+04   2.6456842E+07   1.8967628E+07   1.8967623E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.8967596E+07   1.8967596E+07   2.5227827E+07   1.2604427E+04   2.6452743E+07   1.8967601E+07   1.8967596E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.8967562E+07   1.8967562E+07   2.5211674E+07   1.2599233E+04   2.6447585E+07   1.8967566E+07   1.8967562E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.8967520E+07   1.8967520E+07   2.5191353E+07   1.2592698E+04   2.6441099E+07   1.8967522E+07   1.8967520E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.8967467E+07   1.8967467E+07   2.5165791E+07   1.2584475E+04   2.6432943E+07   1.8967467E+07   1.8967467E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.8967400E+07   1.8967400E+07   2.5133645E+07   1.2574132E+04   2.6422691E+07   1.8967397E+07   1.8967400E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.8967316E+07   1.8967316E+07   2.5093230E+07   1.2561124E+04   2.6409810E+07   1.8967310E+07   1.8967316E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.8967210E+07   1.8967210E+07   2.5042435E+07   1.2544769E+04   2.6393634E+07   1.8967200E+07   1.8967210E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.8967077E+07   1.8967077E+07   2.4978624E+07   1.2524213E+04   2.6373332E+07   1.8967061E+07   1.8967077E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.8966910E+07   1.8966910E+07   2.4898505E+07   1.2498388E+04   2.6347873E+07   1.8966887E+07   1.8966910E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.8966699E+07   1.8966699E+07   2.4797979E+07   1.2465961E+04   2.6315980E+07   1.8966667E+07   1.8966699E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.8966433E+07   1.8966433E+07   2.4671959E+07   1.2425270E+04   2.6276076E+07   1.8966392E+07   1.8966433E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.8966100E+07   1.8966100E+07   2.4514154E+07   1.2374253E+04   2.6226232E+07   1.8966044E+07   1.8966100E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.8965680E+07   1.8965680E+07   2.4316819E+07   1.2310357E+04   2.6164096E+07   1.8965608E+07   1.8965680E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.8965152E+07   1.8965152E+07   2.4070483E+07   1.2230440E+04   2.6086837E+07   1.8965059E+07   1.8965152E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.8964490E+07   1.8964490E+07   2.3763656E+07   1.2130652E+04   2.5991088E+07   1.8964370E+07   1.8964490E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.8963657E+07   1.8963657E+07   2.3382546E+07   1.2006319E+04   2.5872910E+07   1.8963504E+07   1.8963657E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.8962612E+07   1.8962612E+07   2.2910829E+07   1.1851818E+04   2.5727810E+07   1.8962417E+07   1.8962612E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.8961302E+07   1.8961302E+07   2.2329554E+07   1.1660478E+04   2.5550835E+07   1.8961054E+07   1.8961302E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.8959660E+07   1.8959660E+07   2.1617293E+07   1.1424528E+04   2.5336798E+07   1.8959346E+07   1.8959660E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.8957604E+07   1.8957604E+07   2.0750729E+07   1.1135132E+04   2.5080722E+07   1.8957207E+07   1.8957604E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.8955035E+07   1.8955035E+07   1.9705938E+07   1.0782597E+04   2.4778565E+07   1.8954534E+07   1.8955035E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.8951829E+07   1.8951829E+07   1.8460695E+07   1.0356835E+04   2.4428352E+07   1.8951199E+07   1.8951829E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.8947837E+07   1.8947837E+07   1.6998219E+07   9.8482164E+03   2.4031756E+07   1.8947045E+07   1.8947837E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.8942879E+07   1.8942879E+07   1.5312699E+07   9.2489647E+03   2.3596098E+07   1.8941884E+07   1.8942879E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.8936739E+07   1.8936739E+07   1.3416739E+07   8.5552175E+03   2.3136482E+07   1.8935493E+07   1.8936739E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.8929161E+07   1.8929161E+07   1.1350212E+07   7.7698021E+03   2.2677326E+07   1.8927603E+07   1.8929161E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.8919845E+07   1.8919845E+07   9.1887386E+06   6.9055224E+03   2.2251883E+07   1.8917902E+07   1.8919845E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.8908440E+07   1.8908440E+07   7.0480419E+06   5.9883001E+03   2.1897618E+07   1.8906025E+07   1.8908440E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.8894543E+07   1.8894543E+07   5.0779655E+06   5.0588057E+03   2.1645101E+07   1.8891551E+07   1.8894543E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.8877685E+07   1.8877685E+07   3.4386364E+06   4.1704234E+03   2.1499861E+07   1.8873994E+07   1.8877685E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.8857320E+07   1.8857320E+07   2.2543821E+06   3.3810983E+03   2.1422173E+07   1.8852791E+07   1.8857320E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.8832810E+07   1.8832810E+07   1.5535032E+06   2.7379818E+03   2.1319697E+07   1.8827286E+07   1.8832810E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.8803398E+07   1.8803398E+07   1.2255507E+06   2.2582400E+03   2.1076202E+07   1.8796710E+07   1.8803398E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.8768192E+07   1.8768192E+07   1.0491861E+06   1.9166847E+03   2.0627656E+07   1.8760166E+07   1.8768192E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.8726164E+07   1.8726164E+07   8.2324519E+05   1.6555463E+03   2.0042020E+07   1.8716629E+07   1.8726164E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.8676174E+07   1.8676174E+07   5.2881471E+05   1.4215600E+03   1.9486632E+07   1.8664975E+07   1.8676174E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.8617007E+07   1.8617007E+07   3.2318556E+05   1.2041960E+03   1.9022573E+07   1.8604016E+07   1.8617007E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.8547374E+07   1.8547374E+07   2.7772404E+05   1.0265217E+03   1.8475306E+07   1.8532498E+07   1.8547374E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.8465889E+07   1.8465889E+07   2.2951950E+05   8.9053034E+02   1.7749887E+07   1.8449071E+07   1.8465889E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.8371062E+07   1.8371062E+07   1.1606808E+05   7.6902646E+02   1.7090660E+07   1.8352265E+07   1.8371062E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.8261340E+07   1.8261340E+07   9.1878431E+04   6.6194613E+02   1.6476838E+07   1.8240531E+07   1.8261340E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.8135087E+07   1.8135087E+07   7.3937180E+04   5.7737174E+02   1.5689607E+07   1.8112219E+07   1.8135087E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.7990552E+07   1.7990552E+07   4.0967528E+04   5.0046566E+02   1.4965197E+07   1.7965565E+07   1.7990552E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.7825898E+07   1.7825898E+07   3.2723225E+04   4.3510863E+02   1.4127176E+07   1.7798736E+07   1.7825898E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.7639184E+07   1.7639184E+07   2.3002404E+04   3.7597149E+02   1.3317372E+07   1.7609810E+07   1.7639184E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.7428387E+07   1.7428387E+07   1.0303650E+04   3.2485866E+02   1.2417764E+07   1.7396793E+07   1.7428387E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.7191444E+07   1.7191444E+07   1.0756871E+04   2.7899468E+02   1.1518357E+07   1.7157683E+07   1.7191444E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   1.6926322E+07   1.6926322E+07   8.0055995E+03   2.3822740E+02   1.0629545E+07   1.6890518E+07   1.6926322E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   1.6630996E+07   1.6630996E+07   5.7912891E+03   2.0264368E+02   9.7357261E+06   1.6593277E+07   1.6630996E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   1.6303377E+07   1.6303377E+07   3.6973500E+03   1.7122549E+02   8.8368994E+06   1.6263884E+07   1.6303377E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   1.5941364E+07   1.5941364E+07   1.6765670E+03   1.4369584E+02   7.9598077E+06   1.5900339E+07   1.5941364E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   1.5542929E+07   1.5542929E+07   1.9656483E+02   1.1975825E+02   7.1190564E+06   1.5500621E+07   1.5542929E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   1.5106007E+07   1.5106007E+07   9.7206937E+02   9.9043597E+01   6.3042163E+06   1.5062707E+07   1.5106007E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   1.4628575E+07   1.4628575E+07   7.6672717E+01   8.1256843E+01   5.5376015E+06   1.4584609E+07   1.4628575E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   1.4108667E+07   1.4108667E+07   -1.5629187E+02   6.6090864E+01   4.8120945E+06   1.4064390E+07   1.4108667E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   1.3544498E+07   1.3544498E+07   -9.5115163E+01   5.3282354E+01   4.1408246E+06   1.3500286E+07   1.3544498E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   1.2934624E+07   1.2934624E+07   9.2950021E+01   4.2544996E+01   3.5230646E+06   1.2890876E+07   1.2934624E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   1.2278288E+07   1.2278288E+07   -9.8094545E+01   3.3621965E+01   2.9657883E+06   1.2235410E+07   1.2278288E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   1.1575934E+07   1.1575934E+07   -7.9340383E+01   2.6284428E+01   2.4648746E+06   1.1534332E+07   1.1575934E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   1.0829987E+07   1.0829987E+07   -3.9820983E+01   2.0311795E+01   2.0209524E+06   1.0790058E+07   1.0829987E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   1.0045912E+07   1.0045912E+07   -2.5145990E+01   1.5505391E+01   1.6357270E+06   1.0008021E+07   1.0045912E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   9.2335350E+06   9.2335350E+06   -3.0248489E+01   1.1687518E+01   1.3037515E+06   9.1980025E+06   9.2335350E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   8.4087554E+06   8.4087554E+06   -1.7224883E+01   8.7016639E+00   1.0260053E+06   8.3758206E+06   8.4087554E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3297505E-02   7.5962530E+06   7.5962530E+06   -2.0639042E+01   6.4133789E+00   7.9617280E+05   7.5660392E+06   7.5962530E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7251094E-02   6.8334056E+06   6.8334056E+06   -1.1012691E+01   4.7123416E+00   6.1515650E+05   6.8058653E+06   6.8334056E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1413906E-02   6.1682269E+06   6.1682269E+06   -1.0039289E+01   3.5052710E+00   4.7863873E+05   6.1430956E+06   6.1682269E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5525600E-02   5.6356794E+06   5.6356794E+06   -8.5550722E+00   2.6887836E+00   3.8184688E+05   5.6125206E+06   5.6356794E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9387658E-02   5.2306600E+06   5.2306600E+06   -1.4262225E+01   2.1440355E+00   3.1456376E+05   5.2090241E+06   5.2306600E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2967249E-02   4.9211492E+06   4.9211492E+06   -8.3607388E+00   1.7687011E+00   2.6676018E+05   4.9006896E+06   4.9211492E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6318195E-02   4.6751044E+06   4.6751044E+06   -8.2177065E+00   1.4964547E+00   2.3094944E+05   4.6555879E+06   4.6751044E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9505773E-02   4.4693548E+06   4.4693548E+06   -7.7845694E+00   1.2887439E+00   2.0284682E+05   4.4506340E+06   4.4693548E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.2583763E-02   4.2884144E+06   4.2884144E+06   -4.6609956E+00   1.1234253E+00   1.7998228E+05   4.2703996E+06   4.2884144E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5592900E-02   4.1220046E+06   4.1220046E+06   -6.8806576E+00   9.8729258E-01   1.6084929E+05   4.1046454E+06   4.1220046E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8563812E-02   3.9633115E+06   3.9633115E+06   -2.7232810E+00   8.7224029E-01   1.4425013E+05   3.9465836E+06   3.9633115E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
