#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   3.3726459E+06   3.3726459E+06   4.4965058E+06   1.2053264E+04   6.1721062E+04   3.3728918E+06   3.3726459E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   3.3726450E+06   3.3726450E+06   4.4964127E+06   1.2053110E+04   6.1720140E+04   3.3728909E+06   3.3726450E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   3.3726440E+06   3.3726440E+06   4.4962955E+06   1.2052917E+04   6.1718979E+04   3.3728898E+06   3.3726440E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   3.3726427E+06   3.3726427E+06   4.4961479E+06   1.2052674E+04   6.1717517E+04   3.3728883E+06   3.3726427E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   3.3726410E+06   3.3726410E+06   4.4959622E+06   1.2052368E+04   6.1715677E+04   3.3728865E+06   3.3726410E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   3.3726389E+06   3.3726389E+06   4.4957283E+06   1.2051983E+04   6.1713360E+04   3.3728842E+06   3.3726389E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   3.3726363E+06   3.3726363E+06   4.4954339E+06   1.2051498E+04   6.1710445E+04   3.3728813E+06   3.3726363E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   3.3726330E+06   3.3726330E+06   4.4950633E+06   1.2050887E+04   6.1706774E+04   3.3728776E+06   3.3726330E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   3.3726288E+06   3.3726288E+06   4.4945968E+06   1.2050119E+04   6.1702154E+04   3.3728730E+06   3.3726288E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   3.3726236E+06   3.3726236E+06   4.4940096E+06   1.2049151E+04   6.1696338E+04   3.3728673E+06   3.3726236E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   3.3726170E+06   3.3726170E+06   4.4932704E+06   1.2047934E+04   6.1689019E+04   3.3728600E+06   3.3726170E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   3.3726087E+06   3.3726087E+06   4.4923400E+06   1.2046401E+04   6.1679808E+04   3.3728508E+06   3.3726087E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   3.3725982E+06   3.3725982E+06   4.4911689E+06   1.2044471E+04   6.1668216E+04   3.3728393E+06   3.3725982E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   3.3725850E+06   3.3725850E+06   4.4896951E+06   1.2042042E+04   6.1653629E+04   3.3728248E+06   3.3725850E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   3.3725685E+06   3.3725685E+06   4.4878402E+06   1.2038986E+04   6.1635278E+04   3.3728065E+06   3.3725685E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   3.3725476E+06   3.3725476E+06   4.4855061E+06   1.2035139E+04   6.1612192E+04   3.3727835E+06   3.3725476E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   3.3725213E+06   3.3725213E+06   4.4825693E+06   1.2030297E+04   6.1583158E+04   3.3727546E+06   3.3725213E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   3.3724883E+06   3.3724883E+06   4.4788746E+06   1.2024206E+04   6.1546652E+04   3.3727182E+06   3.3724883E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   3.3724466E+06   3.3724466E+06   4.4742273E+06   1.2016542E+04   6.1500765E+04   3.3726723E+06   3.3724466E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   3.3723943E+06   3.3723943E+06   4.4683832E+06   1.2006901E+04   6.1443111E+04   3.3726146E+06   3.3723943E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   3.3723283E+06   3.3723283E+06   4.4610360E+06   1.1994776E+04   6.1370708E+04   3.3725420E+06   3.3723283E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   3.3722454E+06   3.3722454E+06   4.4518025E+06   1.1979532E+04   6.1279843E+04   3.3724506E+06   3.3722454E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   3.3721410E+06   3.3721410E+06   4.4402038E+06   1.1960370E+04   6.1165900E+04   3.3723356E+06   3.3721410E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   3.3720097E+06   3.3720097E+06   4.4256420E+06   1.1936296E+04   6.1023165E+04   3.3721910E+06   3.3720097E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   3.3718445E+06   3.3718445E+06   4.4073736E+06   1.1906064E+04   6.0844593E+04   3.3720090E+06   3.3718445E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   3.3716368E+06   3.3716368E+06   4.3844754E+06   1.1868126E+04   6.0621551E+04   3.3717802E+06   3.3716368E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   3.3713756E+06   3.3713756E+06   4.3558071E+06   1.1820555E+04   6.0343540E+04   3.3714927E+06   3.3713756E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   3.3710474E+06   3.3710474E+06   4.3199659E+06   1.1760969E+04   5.9997917E+04   3.3711313E+06   3.3710474E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   3.3706351E+06   3.3706351E+06   4.2752381E+06   1.1686430E+04   5.9569656E+04   3.3706773E+06   3.3706351E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   3.3701173E+06   3.3701173E+06   4.2195478E+06   1.1593339E+04   5.9041223E+04   3.3701075E+06   3.3701173E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   3.3694677E+06   3.3694677E+06   4.1504077E+06   1.1477319E+04   5.8392657E+04   3.3693928E+06   3.3694677E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   3.3686532E+06   3.3686532E+06   4.0648817E+06   1.1333103E+04   5.7602049E+04   3.3684970E+06   3.3686532E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   3.3676331E+06   3.3676331E+06   3.9595730E+06   1.1154428E+04   5.6646644E+04   3.3673758E+06   3.3676331E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   3.3663573E+06   3.3663573E+06   3.8306601E+06   1.0933979E+04   5.5504946E+04   3.3659743E+06   3.3663573E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   3.3647641E+06   3.3647641E+06   3.6740165E+06   1.0663418E+04   5.4160243E+04   3.3642256E+06   3.3647641E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   3.3627787E+06   3.3627787E+06   3.4854602E+06   1.0333546E+04   5.2606063E+04   3.3620486E+06   3.3627787E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   3.3603106E+06   3.3603106E+06   3.2611961E+06   9.9347185E+03   5.0853956E+04   3.3593456E+06   3.3603106E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   3.3572517E+06   3.3572517E+06   2.9985232E+06   9.4576030E+03   4.8943513E+04   3.3560011E+06   3.3572517E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   3.3534745E+06   3.3534745E+06   2.6968683E+06   8.8944327E+03   4.6953456E+04   3.3518794E+06   3.3534745E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   3.3488310E+06   3.3488310E+06   2.3591586E+06   8.2408785E+03   4.5010356E+04   3.3468251E+06   3.3488310E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   3.3431525E+06   3.3431525E+06   1.9934220E+06   7.4985873E+03   4.3287913E+04   3.3406635E+06   3.3431525E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   3.3362505E+06   3.3362505E+06   1.6142555E+06   6.6782223E+03   4.1984977E+04   3.3332034E+06   3.3362505E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   3.3279196E+06   3.3279196E+06   1.2434265E+06   5.8024331E+03   4.1267074E+04   3.3242420E+06   3.3279196E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   3.3179411E+06   3.3179411E+06   9.0842362E+05   4.9075483E+03   4.1160805E+04   3.3135706E+06   3.3179411E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   3.3060858E+06   3.3060858E+06   6.3757385E+05   4.0420591E+03   4.1415331E+04   3.3009798E+06   3.3060858E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   3.2921149E+06   3.2921149E+06   4.5104658E+05   3.2596588E+03   4.1403610E+04   3.2862608E+06   3.2921149E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
