#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0008987E-05   1.3233964E+07   1.3233964E+07   1.7640190E+07   1.4365002E+04   4.4818727E+06   1.3234036E+07   1.3233964E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1230268E-05   1.3233960E+07   1.3233960E+07   1.7638865E+07   1.4364315E+04   4.4817862E+06   1.3234031E+07   1.3233960E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2600568E-05   1.3233954E+07   1.3233954E+07   1.7637196E+07   1.4363450E+04   4.4816774E+06   1.3234025E+07   1.3233954E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4138070E-05   1.3233946E+07   1.3233946E+07   1.7635096E+07   1.4362361E+04   4.4815404E+06   1.3234017E+07   1.3233946E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5863175E-05   1.3233936E+07   1.3233936E+07   1.7632452E+07   1.4360991E+04   4.4813680E+06   1.3234007E+07   1.3233936E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7798775E-05   1.3233924E+07   1.3233924E+07   1.7629124E+07   1.4359265E+04   4.4811510E+06   1.3233994E+07   1.3233924E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9970554E-05   1.3233909E+07   1.3233909E+07   1.7624935E+07   1.4357094E+04   4.4808780E+06   1.3233978E+07   1.3233909E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2407330E-05   1.3233890E+07   1.3233890E+07   1.7619663E+07   1.4354360E+04   4.4805343E+06   1.3233958E+07   1.3233890E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5141438E-05   1.3233866E+07   1.3233866E+07   1.7613028E+07   1.4350920E+04   4.4801019E+06   1.3233932E+07   1.3233866E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8209158E-05   1.3233835E+07   1.3233835E+07   1.7604679E+07   1.4346590E+04   4.4795579E+06   1.3233900E+07   1.3233835E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1651195E-05   1.3233797E+07   1.3233797E+07   1.7594173E+07   1.4341142E+04   4.4788735E+06   1.3233860E+07   1.3233797E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5513225E-05   1.3233749E+07   1.3233749E+07   1.7580955E+07   1.4334286E+04   4.4780129E+06   1.3233809E+07   1.3233749E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9846494E-05   1.3233689E+07   1.3233689E+07   1.7564328E+07   1.4325660E+04   4.4769308E+06   1.3233745E+07   1.3233689E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4708502E-05   1.3233612E+07   1.3233612E+07   1.7543417E+07   1.4314808E+04   4.4755708E+06   1.3233664E+07   1.3233612E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0163764E-05   1.3233517E+07   1.3233517E+07   1.7517125E+07   1.4301161E+04   4.4738621E+06   1.3233563E+07   1.3233517E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6284669E-05   1.3233396E+07   1.3233396E+07   1.7484079E+07   1.4284001E+04   4.4717165E+06   1.3233435E+07   1.3233396E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3152438E-05   1.3233244E+07   1.3233244E+07   1.7442561E+07   1.4262432E+04   4.4690241E+06   1.3233275E+07   1.3233244E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.0858200E-05   1.3233053E+07   1.3233053E+07   1.7390426E+07   1.4235330E+04   4.4656483E+06   1.3233073E+07   1.3233053E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9504209E-05   1.3232813E+07   1.3232813E+07   1.7325003E+07   1.4201295E+04   4.4614204E+06   1.3232819E+07   1.3232813E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9205189E-05   1.3232510E+07   1.3232510E+07   1.7242973E+07   1.4158580E+04   4.4561321E+06   1.3232499E+07   1.3232510E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0008987E-04   1.3232130E+07   1.3232130E+07   1.7140229E+07   1.4105013E+04   4.4495287E+06   1.3232097E+07   1.3232130E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1230268E-04   1.3231652E+07   1.3231652E+07   1.7011712E+07   1.4037907E+04   4.4413009E+06   1.3231592E+07   1.3231652E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2600568E-04   1.3231051E+07   1.3231051E+07   1.6851222E+07   1.3953945E+04   4.4310764E+06   1.3230956E+07   1.3231051E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4138070E-04   1.3230295E+07   1.3230295E+07   1.6651230E+07   1.3849062E+04   4.4184141E+06   1.3230158E+07   1.3230295E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5863175E-04   1.3229347E+07   1.3229347E+07   1.6402675E+07   1.3718309E+04   4.4028001E+06   1.3229155E+07   1.3229347E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7798775E-04   1.3228156E+07   1.3228156E+07   1.6094801E+07   1.3555721E+04   4.3836515E+06   1.3227896E+07   1.3228156E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9970554E-04   1.3226663E+07   1.3226663E+07   1.5715068E+07   1.3354192E+04   4.3603305E+06   1.3226317E+07   1.3226663E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2407330E-04   1.3224791E+07   1.3224791E+07   1.5249213E+07   1.3105407E+04   4.3321782E+06   1.3224339E+07   1.3224791E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5141438E-04   1.3222450E+07   1.3222450E+07   1.4681587E+07   1.2799849E+04   4.2985750E+06   1.3221864E+07   1.3222450E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8209158E-04   1.3219523E+07   1.3219523E+07   1.3995909E+07   1.2426975E+04   4.2590418E+06   1.3218770E+07   1.3219523E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1651195E-04   1.3215872E+07   1.3215872E+07   1.3176685E+07   1.1975649E+04   4.2133901E+06   1.3214911E+07   1.3215872E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5513225E-04   1.3211327E+07   1.3211327E+07   1.2211542E+07   1.1434968E+04   4.1619286E+06   1.3210107E+07   1.3211327E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9846494E-04   1.3205685E+07   1.3205685E+07   1.1094729E+07   1.0795640E+04   4.1057116E+06   1.3204144E+07   1.3205685E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4708502E-04   1.3198701E+07   1.3198701E+07   9.8319266E+06   1.0052066E+04   4.0467783E+06   1.3196763E+07   1.3198701E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0163764E-04   1.3190089E+07   1.3190089E+07   8.4461148E+06   9.2052105E+03   3.9882646E+06   1.3187664E+07   1.3190089E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6284669E-04   1.3179514E+07   1.3179514E+07   6.9834951E+06   8.2660955E+03   3.9341658E+06   1.3176494E+07   1.3179514E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3152438E-04   1.3166591E+07   1.3166591E+07   5.5171835E+06   7.2593407E+03   3.8884364E+06   1.3162848E+07   1.3166591E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.0858200E-04   1.3150879E+07   1.3150879E+07   4.1447567E+06   6.2254307E+03   3.8531110E+06   1.3146270E+07   1.3150879E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9504209E-04   1.3131882E+07   1.3131882E+07   2.9745492E+06   5.2195264E+03   3.8254649E+06   1.3126245E+07   1.3131882E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9205189E-04   1.3109035E+07   1.3109035E+07   2.0969492E+06   4.3041282E+03   3.7951845E+06   1.3102195E+07   1.3109035E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0008987E-03   1.3081696E+07   1.3081696E+07   1.5440737E+06   3.5339148E+03   3.7441689E+06   1.3073474E+07   1.3081696E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1230268E-03   1.3049130E+07   1.3049130E+07   1.2562089E+06   2.9351891E+03   3.6528841E+06   1.3039351E+07   1.3049130E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2600568E-03   1.3010488E+07   1.3010488E+07   1.0899778E+06   2.4899572E+03   3.5149053E+06   1.2999001E+07   1.3010488E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4138070E-03   1.2964818E+07   1.2964818E+07   8.9740603E+05   2.1411769E+03   3.3512802E+06   1.2951506E+07   1.2964818E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5863175E-03   1.2911089E+07   1.2911089E+07   6.4380180E+05   1.8288493E+03   3.2026254E+06   1.2895885E+07   1.2911089E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7798775E-03   1.2848237E+07   1.2848237E+07   4.3607415E+05   1.5357321E+03   3.0856930E+06   1.2831126E+07   1.2848237E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9970554E-03   1.2775182E+07   1.2775182E+07   3.6042660E+05   1.2892599E+03   2.9609207E+06   1.2756189E+07   1.2775182E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2407330E-03   1.2690799E+07   1.2690799E+07   3.2301441E+05   1.1025559E+03   2.7943606E+06   1.2669965E+07   1.2690799E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5141438E-03   1.2593886E+07   1.2593886E+07   2.2971530E+05   9.4492903E+02   2.6345358E+06   1.2571238E+07   1.2593886E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8209158E-03   1.2483197E+07   1.2483197E+07   1.7483497E+05   8.0262720E+02   2.4971206E+06   1.2458743E+07   1.2483197E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1651195E-03   1.2357450E+07   1.2357450E+07   1.4603085E+05   6.8653486E+02   2.3260412E+06   1.2331184E+07   1.2357450E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5513225E-03   1.2215279E+07   1.2215279E+07   9.9874434E+04   5.8226743E+02   2.1723759E+06   1.2187213E+07   1.2215279E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9846494E-03   1.2055285E+07   1.2055285E+07   8.9944648E+04   4.9396273E+02   1.9984469E+06   1.2025458E+07   1.2055285E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4708502E-03   1.1876057E+07   1.1876057E+07   6.2585788E+04   4.1612185E+02   1.8360104E+06   1.1844559E+07   1.1876057E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0163764E-03   1.1676237E+07   1.1676237E+07   4.9010505E+04   3.4924025E+02   1.6661312E+06   1.1643232E+07   1.1676237E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6284669E-03   1.1454505E+07   1.1454505E+07   4.1539078E+04   2.9142050E+02   1.5081735E+06   1.1420166E+07   1.1454505E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
