#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0008987E-05   1.7133156E+07   1.7133156E+07   2.2835409E+07   1.5170283E+04   1.1784701E+07   1.7133194E+07   1.7133156E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1230268E-05   1.7133149E+07   1.7133149E+07   2.2833123E+07   1.5169308E+04   1.1784379E+07   1.7133187E+07   1.7133149E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2600568E-05   1.7133141E+07   1.7133141E+07   2.2830244E+07   1.5168082E+04   1.1783974E+07   1.7133179E+07   1.7133141E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4138070E-05   1.7133131E+07   1.7133131E+07   2.2826621E+07   1.5166537E+04   1.1783465E+07   1.7133168E+07   1.7133131E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5863175E-05   1.7133118E+07   1.7133118E+07   2.2822061E+07   1.5164593E+04   1.1782824E+07   1.7133154E+07   1.7133118E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7798775E-05   1.7133101E+07   1.7133101E+07   2.2816321E+07   1.5162146E+04   1.1782016E+07   1.7133137E+07   1.7133101E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9970554E-05   1.7133080E+07   1.7133080E+07   2.2809097E+07   1.5159066E+04   1.1781001E+07   1.7133115E+07   1.7133080E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2407330E-05   1.7133054E+07   1.7133054E+07   2.2800005E+07   1.5155190E+04   1.1779723E+07   1.7133087E+07   1.7133054E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5141438E-05   1.7133021E+07   1.7133021E+07   2.2788564E+07   1.5150311E+04   1.1778115E+07   1.7133053E+07   1.7133021E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8209158E-05   1.7132980E+07   1.7132980E+07   2.2774168E+07   1.5144172E+04   1.1776093E+07   1.7133009E+07   1.7132980E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1651195E-05   1.7132928E+07   1.7132928E+07   2.2756058E+07   1.5136447E+04   1.1773549E+07   1.7132955E+07   1.7132928E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5513225E-05   1.7132862E+07   1.7132862E+07   2.2733277E+07   1.5126729E+04   1.1770351E+07   1.7132886E+07   1.7132862E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9846494E-05   1.7132779E+07   1.7132779E+07   2.2704627E+07   1.5114504E+04   1.1766332E+07   1.7132799E+07   1.7132779E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4708502E-05   1.7132675E+07   1.7132675E+07   2.2668609E+07   1.5099129E+04   1.1761282E+07   1.7132690E+07   1.7132675E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0163764E-05   1.7132544E+07   1.7132544E+07   2.2623340E+07   1.5079799E+04   1.1754941E+07   1.7132553E+07   1.7132544E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6284669E-05   1.7132379E+07   1.7132379E+07   2.2566471E+07   1.5055504E+04   1.1746984E+07   1.7132380E+07   1.7132379E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3152438E-05   1.7132172E+07   1.7132172E+07   2.2495069E+07   1.5024980E+04   1.1737007E+07   1.7132163E+07   1.7132172E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.0858200E-05   1.7131911E+07   1.7131911E+07   2.2405481E+07   1.4986652E+04   1.1724512E+07   1.7131889E+07   1.7131911E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9504209E-05   1.7131583E+07   1.7131583E+07   2.2293173E+07   1.4938557E+04   1.1708882E+07   1.7131545E+07   1.7131583E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9205189E-05   1.7131170E+07   1.7131170E+07   2.2152540E+07   1.4878257E+04   1.1689366E+07   1.7131112E+07   1.7131170E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0008987E-04   1.7130651E+07   1.7130651E+07   2.1976680E+07   1.4802735E+04   1.1665048E+07   1.7130568E+07   1.7130651E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1230268E-04   1.7129998E+07   1.7129998E+07   2.1757156E+07   1.4708275E+04   1.1634828E+07   1.7129884E+07   1.7129998E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2600568E-04   1.7129178E+07   1.7129178E+07   2.1483730E+07   1.4590326E+04   1.1597403E+07   1.7129025E+07   1.7129178E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
