#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0008987E-05   1.0631583E+06   1.0631583E+06   1.4175157E+06   1.7196454E+04   7.4828352E+02   1.0639833E+06   1.0631583E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1230268E-05   1.0631581E+06   1.0631581E+06   1.4175080E+06   1.7196392E+04   7.4826931E+02   1.0639831E+06   1.0631581E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2600568E-05   1.0631578E+06   1.0631578E+06   1.4174983E+06   1.7196313E+04   7.4825142E+02   1.0639828E+06   1.0631578E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4138070E-05   1.0631575E+06   1.0631575E+06   1.4174861E+06   1.7196213E+04   7.4822890E+02   1.0639824E+06   1.0631575E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5863175E-05   1.0631571E+06   1.0631571E+06   1.4174707E+06   1.7196088E+04   7.4820055E+02   1.0639819E+06   1.0631571E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7798775E-05   1.0631566E+06   1.0631566E+06   1.4174513E+06   1.7195931E+04   7.4816486E+02   1.0639813E+06   1.0631566E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9970554E-05   1.0631559E+06   1.0631559E+06   1.4174269E+06   1.7195733E+04   7.4811993E+02   1.0639806E+06   1.0631559E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2407330E-05   1.0631551E+06   1.0631551E+06   1.4173963E+06   1.7195484E+04   7.4806337E+02   1.0639797E+06   1.0631551E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5141438E-05   1.0631541E+06   1.0631541E+06   1.4173576E+06   1.7195170E+04   7.4799217E+02   1.0639785E+06   1.0631541E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8209158E-05   1.0631528E+06   1.0631528E+06   1.4173090E+06   1.7194774E+04   7.4790254E+02   1.0639770E+06   1.0631528E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1651195E-05   1.0631511E+06   1.0631511E+06   1.4172478E+06   1.7194277E+04   7.4778970E+02   1.0639751E+06   1.0631511E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5513225E-05   1.0631491E+06   1.0631491E+06   1.4171707E+06   1.7193650E+04   7.4764767E+02   1.0639728E+06   1.0631491E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9846494E-05   1.0631465E+06   1.0631465E+06   1.4170737E+06   1.7192862E+04   7.4746888E+02   1.0639698E+06   1.0631465E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4708502E-05   1.0631432E+06   1.0631432E+06   1.4169516E+06   1.7191869E+04   7.4724383E+02   1.0639660E+06   1.0631432E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0163764E-05   1.0631391E+06   1.0631391E+06   1.4167978E+06   1.7190620E+04   7.4696056E+02   1.0639613E+06   1.0631391E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.6284669E-05   1.0631339E+06   1.0631339E+06   1.4166043E+06   1.7189047E+04   7.4660403E+02   1.0639554E+06   1.0631339E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3152438E-05   1.0631274E+06   1.0631274E+06   1.4163607E+06   1.7187067E+04   7.4615532E+02   1.0639480E+06   1.0631274E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.0858200E-05   1.0631192E+06   1.0631192E+06   1.4160541E+06   1.7184574E+04   7.4559063E+02   1.0639386E+06   1.0631192E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9504209E-05   1.0631088E+06   1.0631088E+06   1.4156682E+06   1.7181437E+04   7.4488005E+02   1.0639267E+06   1.0631088E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.9205189E-05   1.0630958E+06   1.0630958E+06   1.4151825E+06   1.7177489E+04   7.4398600E+02   1.0639119E+06   1.0630958E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0008987E-04   1.0630794E+06   1.0630794E+06   1.4145712E+06   1.7172519E+04   7.4286128E+02   1.0638931E+06   1.0630794E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1230268E-04   1.0630588E+06   1.0630588E+06   1.4138020E+06   1.7166264E+04   7.4144664E+02   1.0638696E+06   1.0630588E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2600568E-04   1.0630328E+06   1.0630328E+06   1.4128342E+06   1.7158394E+04   7.3966778E+02   1.0638399E+06   1.0630328E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4138070E-04   1.0630002E+06   1.0630002E+06   1.4116167E+06   1.7148490E+04   7.3743159E+02   1.0638025E+06   1.0630002E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5863175E-04   1.0629591E+06   1.0629591E+06   1.4100853E+06   1.7136031E+04   7.3462156E+02   1.0637555E+06   1.0629591E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7798775E-04   1.0629073E+06   1.0629073E+06   1.4081595E+06   1.7120359E+04   7.3109212E+02   1.0636964E+06   1.0629073E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
