#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.6220547E+07   1.6220547E+07   2.1618606E+07   1.1702522E+04   1.3157163E+07   1.6220571E+07   1.6220547E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.6220541E+07   1.6220541E+07   2.1616323E+07   1.1701726E+04   1.3156804E+07   1.6220565E+07   1.6220541E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.6220535E+07   1.6220535E+07   2.1613450E+07   1.1700725E+04   1.3156351E+07   1.6220558E+07   1.6220535E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.6220526E+07   1.6220526E+07   2.1609833E+07   1.1699464E+04   1.3155782E+07   1.6220549E+07   1.6220526E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.6220515E+07   1.6220515E+07   2.1605280E+07   1.1697878E+04   1.3155066E+07   1.6220537E+07   1.6220515E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.6220501E+07   1.6220501E+07   2.1599550E+07   1.1695881E+04   1.3154164E+07   1.6220523E+07   1.6220501E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.6220484E+07   1.6220484E+07   2.1592338E+07   1.1693367E+04   1.3153029E+07   1.6220505E+07   1.6220484E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.6220462E+07   1.6220462E+07   2.1583262E+07   1.1690203E+04   1.3151601E+07   1.6220482E+07   1.6220462E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.6220434E+07   1.6220434E+07   2.1571842E+07   1.1686221E+04   1.3149805E+07   1.6220453E+07   1.6220434E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.6220399E+07   1.6220399E+07   2.1557472E+07   1.1681211E+04   1.3147546E+07   1.6220417E+07   1.6220399E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.6220355E+07   1.6220355E+07   2.1539394E+07   1.1674907E+04   1.3144705E+07   1.6220371E+07   1.6220355E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.6220300E+07   1.6220300E+07   2.1516655E+07   1.1666975E+04   1.3141133E+07   1.6220313E+07   1.6220300E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.6220231E+07   1.6220231E+07   2.1488061E+07   1.1656999E+04   1.3136644E+07   1.6220241E+07   1.6220231E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.6220143E+07   1.6220143E+07   2.1452114E+07   1.1644454E+04   1.3131004E+07   1.6220149E+07   1.6220143E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.6220034E+07   1.6220034E+07   2.1406940E+07   1.1628681E+04   1.3123924E+07   1.6220035E+07   1.6220034E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.6219895E+07   1.6219895E+07   2.1350196E+07   1.1608859E+04   1.3115040E+07   1.6219890E+07   1.6219895E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.6219721E+07   1.6219721E+07   2.1278960E+07   1.1583958E+04   1.3103905E+07   1.6219708E+07   1.6219721E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.6219502E+07   1.6219502E+07   2.1189598E+07   1.1552695E+04   1.3089962E+07   1.6219479E+07   1.6219502E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.6219227E+07   1.6219227E+07   2.1077598E+07   1.1513473E+04   1.3072527E+07   1.6219192E+07   1.6219227E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.6218880E+07   1.6218880E+07   2.0937389E+07   1.1464307E+04   1.3050767E+07   1.6218830E+07   1.6218880E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.6218445E+07   1.6218445E+07   2.0762124E+07   1.1402748E+04   1.3023668E+07   1.6218374E+07   1.6218445E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.6217897E+07   1.6217897E+07   2.0543441E+07   1.1325780E+04   1.2990015E+07   1.6217802E+07   1.6217897E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.6217209E+07   1.6217209E+07   2.0271218E+07   1.1229716E+04   1.2948375E+07   1.6217083E+07   1.6217209E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.6216346E+07   1.6216346E+07   1.9933340E+07   1.1110089E+04   1.2897084E+07   1.6216181E+07   1.6216346E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.6215261E+07   1.6215261E+07   1.9515528E+07   1.0961538E+04   1.2834269E+07   1.6215048E+07   1.6215261E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.6213902E+07   1.6213902E+07   1.9001287E+07   1.0777729E+04   1.2757903E+07   1.6213627E+07   1.6213902E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.6212199E+07   1.6212199E+07   1.8372113E+07   1.0551314E+04   1.2665926E+07   1.6211847E+07   1.6212199E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.6210068E+07   1.6210068E+07   1.7608096E+07   1.0273999E+04   1.2556464E+07   1.6209620E+07   1.6210068E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.6207405E+07   1.6207405E+07   1.6689169E+07   9.9367734E+03   1.2428176E+07   1.6206836E+07   1.6207405E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.6204084E+07   1.6204084E+07   1.5597313E+07   9.5304018E+03   1.2280778E+07   1.6203365E+07   1.6204084E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.6199951E+07   1.6199951E+07   1.4320022E+07   9.0463052E+03   1.2115736E+07   1.6199044E+07   1.6199951E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.6194821E+07   1.6194821E+07   1.2855346E+07   8.4779608E+03   1.1937090E+07   1.6193681E+07   1.6194821E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.6188473E+07   1.6188473E+07   1.1218488E+07   7.8229343E+03   1.1752220E+07   1.6187044E+07   1.6188473E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.6180646E+07   1.6180646E+07   9.4493615E+06   7.0855435E+03   1.1572140E+07   1.6178860E+07   1.6180646E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.6171036E+07   1.6171036E+07   7.6192432E+06   6.2798945E+03   1.1410598E+07   1.6168811E+07   1.6171036E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.6159287E+07   1.6159287E+07   5.8328952E+06   5.4325563E+03   1.1281020E+07   1.6156526E+07   1.6159287E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.6144992E+07   1.6144992E+07   4.2204994E+06   4.5834603E+03   1.1190454E+07   1.6141582E+07   1.6144992E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.6127681E+07   1.6127681E+07   2.9132267E+06   3.7829250E+03   1.1131010E+07   1.6123492E+07   1.6127681E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.6106812E+07   1.6106812E+07   2.0004076E+06   3.0826833E+03   1.1072462E+07   1.6101698E+07   1.6106812E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.6081751E+07   1.6081751E+07   1.4791611E+06   2.5206025E+03   1.0964410E+07   1.6075556E+07   1.6081751E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.6051756E+07   1.6051756E+07   1.2285405E+06   2.1035926E+03   1.0758216E+07   1.6044317E+07   1.6051756E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.6015965E+07   1.6015965E+07   1.0537869E+06   1.7999935E+03   1.0447566E+07   1.6007122E+07   1.6015965E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.5973398E+07   1.5973398E+07   8.1398891E+05   1.5549109E+03   1.0094635E+07   1.5963009E+07   1.5973398E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.5922991E+07   1.5922991E+07   5.4228645E+05   1.3278878E+03   9.7835041E+06   1.5910942E+07   1.5922991E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.5863627E+07   1.5863627E+07   3.8311682E+05   1.1211976E+03   9.5066322E+06   1.5849838E+07   1.5863627E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.5794128E+07   1.5794128E+07   3.4655010E+05   9.5736463E+02   9.1565757E+06   1.5778556E+07   1.5794128E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.5713230E+07   1.5713230E+07   2.7339561E+05   8.2928035E+02   8.7362517E+06   1.5695859E+07   1.5713230E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.5619585E+07   1.5619585E+07   1.6844138E+05   7.1241110E+02   8.3807676E+06   1.5600404E+07   1.5619585E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.5511795E+07   1.5511795E+07   1.4725546E+05   6.1281583E+02   8.0098687E+06   1.5490779E+07   1.5511795E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.5388373E+07   1.5388373E+07   1.0726134E+05   5.3130655E+02   7.5729953E+06   1.5365486E+07   1.5388373E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.5247742E+07   1.5247742E+07   8.4108855E+04   4.5725907E+02   7.1636027E+06   1.5222945E+07   1.5247742E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.5088245E+07   1.5088245E+07   5.9058737E+04   3.9442334E+02   6.6960046E+06   1.5061517E+07   1.5088245E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.4908148E+07   1.4908148E+07   5.1415267E+04   3.3792521E+02   6.2455121E+06   1.4879494E+07   1.4908148E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.4705684E+07   1.4705684E+07   3.3522906E+04   2.8861058E+02   5.7738430E+06   1.4675160E+07   1.4705684E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   1.4479106E+07   1.4479106E+07   2.5689667E+04   2.4522247E+02   5.2990939E+06   1.4446838E+07   1.4479106E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   1.4226680E+07   1.4226680E+07   2.0812017E+04   2.0748845E+02   4.8306551E+06   1.4192799E+07   1.4226680E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   1.3946622E+07   1.3946622E+07   1.6311757E+04   1.7436250E+02   4.3685544E+06   1.3911257E+07   1.3946622E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   1.3637127E+07   1.3637127E+07   1.1672653E+04   1.4547785E+02   3.9215730E+06   1.3600504E+07   1.3637127E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   1.3296458E+07   1.3296458E+07   8.2815216E+03   1.2062221E+02   3.4928298E+06   1.3258806E+07   1.3296458E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   1.2922849E+07   1.2922849E+07   7.2208714E+03   9.9224014E+01   3.0826267E+06   1.2884427E+07   1.2922849E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-02   1.2514566E+07   1.2514566E+07   4.9012268E+03   8.1025769E+01   2.6912039E+06   1.2475666E+07   1.2514566E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-02   1.2069926E+07   1.2069926E+07   4.1760095E+03   6.5578409E+01   2.3295117E+06   1.2030859E+07   1.2069926E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-02   1.1587402E+07   1.1587402E+07   3.1609396E+03   5.2623049E+01   1.9966498E+06   1.1548497E+07   1.1587402E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-02   1.1065758E+07   1.1065758E+07   2.2915376E+03   4.1828524E+01   1.6915491E+06   1.1027359E+07   1.1065758E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-02   1.0504346E+07   1.0504346E+07   1.5434445E+03   3.2909822E+01   1.4191101E+06   1.0466800E+07   1.0504346E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-02   9.9035466E+06   9.9035466E+06   1.1739885E+03   2.5622772E+01   1.1736091E+06   9.8672009E+06   9.9035466E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025981E-02   9.2654351E+06   9.2654351E+06   8.4564168E+02   1.9722901E+01   9.5932972E+05   9.2306238E+06   9.2654351E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591515E-02   8.5946866E+06   8.5946866E+06   6.7688785E+02   1.4999291E+01   7.7417715E+05   8.5617189E+06   8.5946866E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6469777E-02   7.8997112E+06   7.8997112E+06   4.6232889E+02   1.1266525E+01   6.1547378E+05   7.8688512E+06   7.8997112E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9696307E-02   7.1941114E+06   7.1941114E+06   3.6066809E+02   8.3609659E+00   4.8235904E+05   7.1655558E+06   7.1941114E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
