#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.0964381E+06   1.0964381E+06   1.4618826E+06   1.3320073E+04   1.1291203E+03   1.0970212E+06   1.0964381E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.0964379E+06   1.0964379E+06   1.4618733E+06   1.3320017E+04   1.1290991E+03   1.0970210E+06   1.0964379E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.0964376E+06   1.0964376E+06   1.4618616E+06   1.3319946E+04   1.1290723E+03   1.0970207E+06   1.0964376E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.0964373E+06   1.0964373E+06   1.4618469E+06   1.3319858E+04   1.1290387E+03   1.0970203E+06   1.0964373E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.0964369E+06   1.0964369E+06   1.4618283E+06   1.3319746E+04   1.1289963E+03   1.0970199E+06   1.0964369E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.0964364E+06   1.0964364E+06   1.4618050E+06   1.3319606E+04   1.1289430E+03   1.0970193E+06   1.0964364E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.0964358E+06   1.0964358E+06   1.4617756E+06   1.3319429E+04   1.1288758E+03   1.0970186E+06   1.0964358E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.0964350E+06   1.0964350E+06   1.4617386E+06   1.3319206E+04   1.1287913E+03   1.0970177E+06   1.0964350E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.0964340E+06   1.0964340E+06   1.4616921E+06   1.3318926E+04   1.1286849E+03   1.0970165E+06   1.0964340E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.0964327E+06   1.0964327E+06   1.4616334E+06   1.3318573E+04   1.1285509E+03   1.0970151E+06   1.0964327E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.0964311E+06   1.0964311E+06   1.4615597E+06   1.3318129E+04   1.1283823E+03   1.0970133E+06   1.0964311E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.0964291E+06   1.0964291E+06   1.4614668E+06   1.3317570E+04   1.1281701E+03   1.0970110E+06   1.0964291E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.0964266E+06   1.0964266E+06   1.4613498E+06   1.3316867E+04   1.1279029E+03   1.0970082E+06   1.0964266E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.0964234E+06   1.0964234E+06   1.4612026E+06   1.3315981E+04   1.1275666E+03   1.0970046E+06   1.0964234E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.0964194E+06   1.0964194E+06   1.4610173E+06   1.3314865E+04   1.1271433E+03   1.0970000E+06   1.0964194E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.0964144E+06   1.0964144E+06   1.4607841E+06   1.3313462E+04   1.1266105E+03   1.0969943E+06   1.0964144E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.0964081E+06   1.0964081E+06   1.4604905E+06   1.3311695E+04   1.1259400E+03   1.0969871E+06   1.0964081E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.0964001E+06   1.0964001E+06   1.4601210E+06   1.3309470E+04   1.1250963E+03   1.0969781E+06   1.0964001E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.0963901E+06   1.0963901E+06   1.4596559E+06   1.3306671E+04   1.1240347E+03   1.0969667E+06   1.0963901E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.0963775E+06   1.0963775E+06   1.4590705E+06   1.3303147E+04   1.1226991E+03   1.0969524E+06   1.0963775E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.0963616E+06   1.0963616E+06   1.4583340E+06   1.3298712E+04   1.1210191E+03   1.0969344E+06   1.0963616E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.0963416E+06   1.0963416E+06   1.4574072E+06   1.3293132E+04   1.1189064E+03   1.0969117E+06   1.0963416E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
