#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.0890487E+07   1.0890487E+07   1.4516845E+07   1.0917906E+04   3.0770574E+06   1.0890550E+07   1.0890487E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.0890483E+07   1.0890483E+07   1.4515856E+07   1.0917433E+04   3.0770054E+06   1.0890547E+07   1.0890483E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.0890479E+07   1.0890479E+07   1.4514610E+07   1.0916838E+04   3.0769399E+06   1.0890542E+07   1.0890479E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.0890474E+07   1.0890474E+07   1.4513043E+07   1.0916089E+04   3.0768574E+06   1.0890536E+07   1.0890474E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.0890467E+07   1.0890467E+07   1.4511069E+07   1.0915147E+04   3.0767536E+06   1.0890529E+07   1.0890467E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.0890458E+07   1.0890458E+07   1.4508585E+07   1.0913960E+04   3.0766229E+06   1.0890520E+07   1.0890458E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.0890447E+07   1.0890447E+07   1.4505458E+07   1.0912466E+04   3.0764584E+06   1.0890509E+07   1.0890447E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.0890434E+07   1.0890434E+07   1.4501523E+07   1.0910586E+04   3.0762515E+06   1.0890494E+07   1.0890434E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.0890417E+07   1.0890417E+07   1.4496570E+07   1.0908220E+04   3.0759911E+06   1.0890476E+07   1.0890417E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.0890395E+07   1.0890395E+07   1.4490337E+07   1.0905241E+04   3.0756634E+06   1.0890453E+07   1.0890395E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.0890368E+07   1.0890368E+07   1.4482494E+07   1.0901493E+04   3.0752513E+06   1.0890424E+07   1.0890368E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.0890334E+07   1.0890334E+07   1.4472625E+07   1.0896776E+04   3.0747329E+06   1.0890388E+07   1.0890334E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.0890291E+07   1.0890291E+07   1.4460211E+07   1.0890842E+04   3.0740810E+06   1.0890343E+07   1.0890291E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.0890237E+07   1.0890237E+07   1.4444596E+07   1.0883376E+04   3.0732616E+06   1.0890285E+07   1.0890237E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.0890168E+07   1.0890168E+07   1.4424962E+07   1.0873986E+04   3.0722320E+06   1.0890213E+07   1.0890168E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.0890083E+07   1.0890083E+07   1.4400280E+07   1.0862177E+04   3.0709389E+06   1.0890122E+07   1.0890083E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.0889975E+07   1.0889975E+07   1.4369264E+07   1.0847331E+04   3.0693159E+06   1.0890008E+07   1.0889975E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.0889839E+07   1.0889839E+07   1.4330308E+07   1.0828675E+04   3.0672803E+06   1.0889864E+07   1.0889839E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.0889668E+07   1.0889668E+07   1.4281408E+07   1.0805240E+04   3.0647298E+06   1.0889683E+07   1.0889668E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.0889453E+07   1.0889453E+07   1.4220074E+07   1.0775820E+04   3.0615383E+06   1.0889456E+07   1.0889453E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.0889182E+07   1.0889182E+07   1.4143215E+07   1.0738913E+04   3.0575506E+06   1.0889169E+07   1.0889182E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.0888842E+07   1.0888842E+07   1.4047021E+07   1.0692656E+04   3.0525781E+06   1.0888809E+07   1.0888842E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.0888414E+07   1.0888414E+07   1.3926807E+07   1.0634748E+04   3.0463930E+06   1.0888357E+07   1.0888414E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.0887877E+07   1.0887877E+07   1.3776865E+07   1.0562359E+04   3.0387239E+06   1.0887788E+07   1.0887877E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.0887201E+07   1.0887201E+07   1.3590295E+07   1.0472033E+04   3.0292525E+06   1.0887073E+07   1.0887201E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.0886353E+07   1.0886353E+07   1.3358855E+07   1.0359586E+04   3.0176141E+06   1.0886176E+07   1.0886353E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.0885290E+07   1.0885290E+07   1.3072862E+07   1.0220007E+04   3.0034046E+06   1.0885050E+07   1.0885290E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.0883956E+07   1.0883956E+07   1.2721176E+07   1.0047384E+04   2.9861969E+06   1.0883639E+07   1.0883956E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.0882286E+07   1.0882286E+07   1.2291369E+07   9.8348821E+03   2.9655743E+06   1.0881872E+07   1.0882286E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.0880198E+07   1.0880198E+07   1.1770189E+07   9.5748124E+03   2.9411860E+06   1.0879662E+07   1.0880198E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.0877590E+07   1.0877590E+07   1.1144470E+07   9.2588692E+03   2.9128341E+06   1.0876903E+07   1.0877590E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.0874341E+07   1.0874341E+07   1.0402712E+07   8.8786152E+03   2.8805954E+06   1.0873465E+07   1.0874341E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.0870301E+07   1.0870301E+07   9.5375372E+06   8.4263338E+03   2.8449756E+06   1.0869192E+07   1.0870301E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.0865293E+07   1.0865293E+07   8.5491945E+06   7.8963699E+03   2.8070720E+06   1.0863896E+07   1.0865293E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.0859107E+07   1.0859107E+07   7.4500709E+06   7.2870494E+03   2.7686830E+06   1.0857354E+07   1.0859107E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.0851495E+07   1.0851495E+07   6.2696879E+06   6.6031546E+03   2.7322429E+06   1.0849308E+07   1.0851495E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.0842171E+07   1.0842171E+07   5.0587924E+06   5.8586690E+03   2.7003906E+06   1.0839457E+07   1.0842171E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
