#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   7.3312103E+05   7.3312103E+05   9.7747988E+05   1.3338579E+04   3.0048626E+02   7.3383168E+05   7.3312103E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   7.3312091E+05   7.3312091E+05   9.7747589E+05   1.3338542E+04   3.0048103E+02   7.3383155E+05   7.3312091E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   7.3312076E+05   7.3312076E+05   9.7747086E+05   1.3338495E+04   3.0047443E+02   7.3383138E+05   7.3312076E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   7.3312058E+05   7.3312058E+05   9.7746454E+05   1.3338436E+04   3.0046613E+02   7.3383117E+05   7.3312058E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   7.3312035E+05   7.3312035E+05   9.7745657E+05   1.3338362E+04   3.0045568E+02   7.3383090E+05   7.3312035E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   7.3312005E+05   7.3312005E+05   9.7744654E+05   1.3338268E+04   3.0044252E+02   7.3383057E+05   7.3312005E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   7.3311968E+05   7.3311968E+05   9.7743392E+05   1.3338151E+04   3.0042596E+02   7.3383014E+05   7.3311968E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   7.3311922E+05   7.3311922E+05   9.7741803E+05   1.3338003E+04   3.0040511E+02   7.3382961E+05   7.3311922E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   7.3311864E+05   7.3311864E+05   9.7739802E+05   1.3337816E+04   3.0037886E+02   7.3382894E+05   7.3311864E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   7.3311790E+05   7.3311790E+05   9.7737283E+05   1.3337581E+04   3.0034581E+02   7.3382810E+05   7.3311790E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
