#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   5.0272071E+06   5.0272071E+06   6.7021502E+06   1.1461423E+04   2.3914143E+05   5.0273731E+06   5.0272071E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   5.0272058E+06   5.0272058E+06   6.7019432E+06   1.1461204E+04   2.3913797E+05   5.0273716E+06   5.0272058E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   5.0272041E+06   5.0272041E+06   6.7016826E+06   1.1460929E+04   2.3913361E+05   5.0273698E+06   5.0272041E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   5.0272019E+06   5.0272019E+06   6.7013545E+06   1.1460583E+04   2.3912813E+05   5.0273674E+06   5.0272019E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   5.0271992E+06   5.0271992E+06   6.7009415E+06   1.1460148E+04   2.3912122E+05   5.0273645E+06   5.0271992E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   5.0271958E+06   5.0271958E+06   6.7004216E+06   1.1459600E+04   2.3911253E+05   5.0273608E+06   5.0271958E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   5.0271915E+06   5.0271915E+06   6.6997672E+06   1.1458909E+04   2.3910159E+05   5.0273561E+06   5.0271915E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   5.0271861E+06   5.0271861E+06   6.6989434E+06   1.1458041E+04   2.3908782E+05   5.0273503E+06   5.0271861E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   5.0271794E+06   5.0271794E+06   6.6979064E+06   1.1456947E+04   2.3907049E+05   5.0273429E+06   5.0271794E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   5.0271708E+06   5.0271708E+06   6.6966011E+06   1.1455570E+04   2.3904868E+05   5.0273336E+06   5.0271708E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   5.0271601E+06   5.0271601E+06   6.6949582E+06   1.1453837E+04   2.3902124E+05   5.0273219E+06   5.0271601E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   5.0271466E+06   5.0271466E+06   6.6928904E+06   1.1451656E+04   2.3898670E+05   5.0273072E+06   5.0271466E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   5.0271295E+06   5.0271295E+06   6.6902881E+06   1.1448910E+04   2.3894324E+05   5.0272887E+06   5.0271295E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   5.0271081E+06   5.0271081E+06   6.6870134E+06   1.1445455E+04   2.3888857E+05   5.0272654E+06   5.0271081E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   5.0270811E+06   5.0270811E+06   6.6828929E+06   1.1441107E+04   2.3881980E+05   5.0272361E+06   5.0270811E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   5.0270471E+06   5.0270471E+06   6.6777090E+06   1.1435636E+04   2.3873333E+05   5.0271991E+06   5.0270471E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   5.0270044E+06   5.0270044E+06   6.6711883E+06   1.1428752E+04   2.3862462E+05   5.0271527E+06   5.0270044E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   5.0269505E+06   5.0269505E+06   6.6629877E+06   1.1420093E+04   2.3848801E+05   5.0270941E+06   5.0269505E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   5.0268828E+06   5.0268828E+06   6.6526775E+06   1.1409202E+04   2.3831641E+05   5.0270205E+06   5.0268828E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   5.0267976E+06   5.0267976E+06   6.6397191E+06   1.1395508E+04   2.3810100E+05   5.0269279E+06   5.0267976E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   5.0266903E+06   5.0266903E+06   6.6234397E+06   1.1378294E+04   2.3783079E+05   5.0268113E+06   5.0266903E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   5.0265554E+06   5.0265554E+06   6.6029990E+06   1.1356666E+04   2.3749215E+05   5.0266646E+06   5.0265554E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   5.0263856E+06   5.0263856E+06   6.5773509E+06   1.1329505E+04   2.3706824E+05   5.0264800E+06   5.0263856E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   5.0261721E+06   5.0261721E+06   6.5451966E+06   1.1295415E+04   2.3653839E+05   5.0262479E+06   5.0261721E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   5.0259036E+06   5.0259036E+06   6.5049291E+06   1.1252666E+04   2.3587737E+05   5.0259561E+06   5.0259036E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   5.0255660E+06   5.0255660E+06   6.4545705E+06   1.1199109E+04   2.3505464E+05   5.0255893E+06   5.0255660E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   5.0251419E+06   5.0251419E+06   6.3917004E+06   1.1132099E+04   2.3403370E+05   5.0251283E+06   5.0251419E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   5.0246091E+06   5.0246091E+06   6.3133810E+06   1.1048390E+04   2.3277161E+05   5.0245495E+06   5.0246091E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   5.0239403E+06   5.0239403E+06   6.2160836E+06   1.0944029E+04   2.3121889E+05   5.0238229E+06   5.0239403E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   5.0231014E+06   5.0231014E+06   6.0956283E+06   1.0814253E+04   2.2932023E+05   5.0229118E+06   5.0231014E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   5.0220500E+06   5.0220500E+06   5.9471565E+06   1.0653384E+04   2.2701658E+05   5.0217702E+06   5.0220500E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   5.0207338E+06   5.0207338E+06   5.7651656E+06   1.0454777E+04   2.2424920E+05   5.0203415E+06   5.0207338E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   5.0190886E+06   5.0190886E+06   5.5436543E+06   1.0210821E+04   2.2096689E+05   5.0185564E+06   5.0190886E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   5.0170355E+06   5.0170355E+06   5.2764419E+06   9.9130780E+03   2.1713740E+05   5.0163300E+06   5.0170355E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   5.0144790E+06   5.0144790E+06   4.9577509E+06   9.5526206E+03   2.1276401E+05   5.0135596E+06   5.0144790E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   5.0113039E+06   5.0113039E+06   4.5831542E+06   9.1206849E+03   2.0790741E+05   5.0101218E+06   5.0113039E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   5.0073733E+06   5.0073733E+06   4.1509847E+06   8.6097563E+03   2.0271068E+05   5.0058705E+06   5.0073733E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   5.0025258E+06   5.0025258E+06   3.6642450E+06   8.0152147E+03   1.9742052E+05   5.0006350E+06   5.0025258E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   4.9965747E+06   4.9965747E+06   3.1329004E+06   7.3375941E+03   1.9239000E+05   4.9942188E+06   4.9965747E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   4.9893072E+06   4.9893072E+06   2.5761177E+06   6.5853408E+03   1.8803733E+05   4.9864011E+06   4.9893072E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   4.9804854E+06   4.9804854E+06   2.0234975E+06   5.7776009E+03   1.8472631E+05   4.9769383E+06   4.9804854E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   4.9698478E+06   4.9698478E+06   1.5137012E+06   4.9460063E+03   1.8254021E+05   4.9655686E+06   4.9698478E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   4.9571107E+06   4.9571107E+06   1.0884648E+06   4.1337564E+03   1.8096885E+05   4.9520154E+06   4.9571107E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   4.9419680E+06   4.9419680E+06   7.8067403E+05   3.3899201E+03   1.7865126E+05   4.9359895E+06   4.9419680E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   4.9240868E+06   4.9240868E+06   5.9827933E+05   2.7577186E+03   1.7350591E+05   4.9171859E+06   4.9240868E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   4.9030995E+06   4.9030995E+06   5.1201424E+05   2.2587918E+03   1.6368380E+05   4.8952744E+06   4.9030995E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   4.8785964E+06   4.8785964E+06   4.6121015E+05   1.8812822E+03   1.4937993E+05   4.8698854E+06   4.8785964E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   4.8501278E+06   4.8501278E+06   3.8826031E+05   1.5842437E+03   1.3420649E+05   4.8406025E+06   4.8501278E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   4.8172234E+06   4.8172234E+06   2.8562214E+05   1.3248775E+03   1.2334652E+05   4.8069691E+06   4.8172234E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   4.7794165E+06   4.7794165E+06   2.0126139E+05   1.0911124E+03   1.1762580E+05   4.7685072E+06   4.7794165E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   4.7362443E+06   4.7362443E+06   1.6733725E+05   8.9973656E+02   1.1070436E+05   4.7247258E+06   4.7362443E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   4.6872095E+06   4.6872095E+06   1.4259645E+05   7.5280527E+02   9.9032964E+04   4.6751048E+06   4.6872095E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   4.6317628E+06   4.6317628E+06   9.7293695E+04   6.2437406E+02   9.0028788E+04   4.6190953E+06   4.6317628E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   4.5693462E+06   4.5693462E+06   7.5869711E+04   5.0997637E+02   8.3888924E+04   4.5561602E+06   4.5693462E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   4.4994123E+06   4.4994123E+06   6.3540187E+04   4.1989054E+02   7.3387748E+04   4.4857769E+06   4.4994123E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
